generation,N_shifts,logPrior,logLik,eventRate,acceptRate
7955000,46,205.204,-15338.7,17.4064,0.362
7956000,50,210.659,-15331.4,31.2797,0.345
7957000,52,215.169,-15334.9,25.9929,0.364
7958000,52,212.578,-15329.7,32.5151,0.365
7959000,51,215.043,-15325.1,24.2258,0.359
7960000,49,209.456,-15330.2,29.8553,0.348
7961000,48,208.826,-15331.7,20.4782,0.351
7962000,41,161.975,-15327.5,17.7652,0.340571
7963000,42,174.906,-15319.1,20.4584,0.359
7964000,41,173.034,-15313.4,23.9067,0.344
7965000,45,197.511,-15316.5,19.2614,0.314
7966000,46,198.466,-15331.5,25.0704,0.327
7967000,42,183.088,-15325.4,23.7872,0.344833
7968000,40,173.418,-15320.7,24.5457,0.337
7969000,39,174.972,-15311.2,20.7866,0.345
7970000,39,177.486,-15314.6,18.7142,0.335
7971000,39,166.814,-15316.6,24.6088,0.302
7972000,39,173.894,-15321.1,19.2047,0.332
7973000,36,146.584,-15323.5,25.7373,0.344
7974000,36,156.956,-15321.6,16.3688,0.344
7975000,36,153.653,-15320,16.8442,0.287
7976000,39,160.913,-15318,18.1414,0.305
7977000,39,160.518,-15318.8,19.8745,0.288
7978000,43,182.491,-15312,21.0248,0.344
7979000,35,149.481,-15326.8,20.533,0.333769
7980000,46,204.178,-15330.3,21.0229,0.3455
7981000,43,179.604,-15324.8,22.2972,0.354
7982000,42,175.248,-15349,19.7405,0.318
7983000,40,170.011,-15346.9,20.2014,0.329
7984000,46,209.503,-15300.4,19.0719,0.346333
7985000,37,159.612,-15338.1,20.3009,0.3475
7986000,40,174.892,-15337.3,19.8893,0.355
7987000,40,166.157,-15332.6,28.8703,0.34
7988000,38,168.828,-15323,20.7277,0.368
7989000,38,167.398,-15329.7,21.2974,0.356
7990000,38,168.963,-15323.9,19.3056,0.34
7991000,36,149.554,-15326.6,19.7679,0.343
7992000,37,141.048,-15324.4,18.7408,0.349
7993000,39,153.424,-15324.2,18.558,0.325
7994000,33,153.968,-15393.8,14.4924,0.335393
7995000,40,162.321,-15311.8,24.2603,0.351455
7996000,39,162.737,-15312.5,22.9981,0.317
7997000,39,163.685,-15321.6,16.7758,0.33075
7998000,41,182.336,-15311.4,18.6496,0.328
7999000,44,198.104,-15320.4,19.4784,0.322
8000000,43,191.315,-15308.4,22.6153,0.347
8001000,43,183.553,-15322.1,27.9665,0.349
8002000,40,170.081,-15314.9,21.8232,0.333
8003000,39,160.634,-15308.4,19.6705,0.305
8004000,38,164.141,-15308.9,19.2361,0.331571
8005000,38,170.618,-15322.3,17.8841,0.34
8006000,38,163.223,-15320.7,20.5031,0.325
8007000,36,159.26,-15314.9,13.2449,0.321
8008000,37,154.331,-15327.3,22.7156,0.305
8009000,37,167.463,-15321.5,16.3148,0.292
8010000,38,169.142,-15328.7,17.678,0.302
8011000,36,151.68,-15326.5,23.7571,0.328
8012000,37,170.085,-15333.2,13.7941,0.31
8013000,38,177.66,-15334.4,16.8168,0.338
8014000,37,166.641,-15331.5,17.2887,0.324
8015000,37,168.246,-15331.7,16.1103,0.318
8016000,39,170.974,-15341.7,20.5842,0.344
8017000,30,127.058,-15387,13.6191,0.334
8018000,39,174.864,-15344.3,17.6368,0.3165
8019000,37,163.335,-15333.5,17.4175,0.32
8020000,37,165.129,-15337.6,15.1236,0.335
8021000,39,159.21,-15313.3,16.8386,0.335167
8022000,39,156.398,-15314.7,18.6029,0.333
8023000,37,153.081,-15321.6,16.9086,0.332
8024000,35,151.179,-15334.4,16.3872,0.32475
8025000,36,156.551,-15349.5,16.3411,0.339
8026000,34,152.248,-15339.2,13.9707,0.329
8027000,32,148.843,-15349.2,11.444,0.346
8028000,30,133.356,-15338.8,11.6943,0.31
8029000,32,136.194,-15333,14.7583,0.293
8030000,31,133.699,-15328.2,13.9924,0.29
8031000,34,150.219,-15333.9,18.8635,0.308
8032000,35,144.407,-15333.5,22.8639,0.306
8033000,38,162.712,-15342.1,27.8715,0.321
8034000,37,163.493,-15344.7,17.7533,0.337
8035000,35,144.242,-15325,20.5871,0.320333
8036000,38,157.549,-15330.9,20.9995,0.331
8037000,39,155.544,-15328,21.8511,0.342
8038000,43,191.322,-15330.9,17.9935,0.355
8039000,44,185.65,-15319.3,21.7784,0.354
8040000,46,192.354,-15321.4,23.5098,0.353
8041000,45,195.389,-15330.9,20.5618,0.344
8042000,42,185.017,-15314.2,16.027,0.377
8043000,35,154.075,-15309.7,15.4666,0.31
8044000,40,171.98,-15341.3,20.9095,0.3301
8045000,39,168.003,-15335.1,20.4392,0.341
8046000,35,155.457,-15338,16.3369,0.305667
8047000,36,158.965,-15330.9,16.5712,0.309
8048000,34,135.98,-15329.8,21.0313,0.333
8049000,32,133.42,-15333.7,15.9255,0.301
8050000,32,130.469,-15332.4,17.7005,0.288
8051000,34,144.436,-15333.8,20.1199,0.294
8052000,34,146.404,-15335.6,14.2955,0.331
8053000,31,127.734,-15340.1,18.0249,0.294
8054000,34,142.961,-15323.8,15.8441,0.313
8055000,34,142.228,-15323,16.4806,0.332
8056000,32,124.15,-15328.5,18.6602,0.29
8057000,32,125.277,-15334.3,16.3529,0.291
8058000,43,187.789,-15323.3,26.1114,0.328538
8059000,43,187.36,-15325.4,23.3787,0.375
8060000,41,174.43,-15331.5,28.7588,0.353
8061000,43,195.843,-15322.2,21.6888,0.367
8062000,30,121.09,-15340.9,16.1431,0.2996
8063000,31,134.275,-15340.2,12.1335,0.257
8064000,30,130.192,-15346.4,12.7268,0.3
8065000,31,130.909,-15326.7,14.3534,0.272
8066000,33,133.434,-15333.1,22.1532,0.327
8067000,32,132.949,-15337.2,20.7005,0.301
8068000,40,175.361,-15322,23.9845,0.343429
8069000,39,177.886,-15318.9,18.9233,0.337
8070000,40,176.382,-15317.9,19.3912,0.332
8071000,41,182.818,-15323.9,18.3785,0.327
8072000,40,174.768,-15323.3,24.742,0.354
8073000,41,184.567,-15318.5,22.0119,0.354
8074000,43,186.674,-15322.8,30.7966,0.338
8075000,38,171.331,-15334.6,19.8254,0.36
8076000,40,166.132,-15321.3,24.9524,0.321
8077000,38,160.926,-15322.6,23.0308,0.333
8078000,34,154.396,-15372.7,14.6742,0.329043
8079000,36,147.392,-15337.5,24.6487,0.2985
8080000,35,143.134,-15334.4,22.0666,0.33
8081000,32,134.293,-15336.9,15.6907,0.325
8082000,34,133.31,-15338.2,22.3648,0.33
8083000,31,131.33,-15340.5,14.7044,0.314
8084000,30,112.59,-15344.9,20.4823,0.305706
8085000,31,117.755,-15357.6,15.4574,0.294
8086000,31,125.451,-15348.1,15.993,0.294
8087000,33,128.483,-15345.8,17.9704,0.318
8088000,28,128.747,-15372.9,12.2638,0.331338
8089000,28,123.862,-15370,14.458,0.34
8090000,28,119.509,-15378.2,14.986,0.331
8091000,30,133.891,-15375.2,11.3424,0.286
8092000,30,125.684,-15379.1,14.4232,0.341
8093000,32,133.391,-15386.8,16.8156,0.332
8094000,25,94.9695,-15374.9,15.3418,0.346875
8095000,27,111.413,-15366.2,10.7977,0.317
8096000,27,114.239,-15371.9,14.3653,0.335
8097000,29,124.477,-15383.5,15.6791,0.31725
8098000,28,125.733,-15382.7,12.873,0.336
8099000,29,120.537,-15384.6,15.8316,0.337
8100000,28,125.782,-15378.3,14.4425,0.344
8101000,29,125.965,-15362.7,18.9164,0.3262
8102000,33,149.447,-15356.4,12.8871,0.352
8103000,34,159.651,-15392.2,16.0531,0.338667
8104000,35,152.753,-15390.6,26.0143,0.337
8105000,36,160.153,-15375.9,18.1404,0.348
8106000,38,164.072,-15337.9,17.0413,0.325105
8107000,39,168.578,-15328.3,19.5011,0.34
8108000,42,175.81,-15336.7,29.5804,0.33
8109000,27,119.323,-15372.9,11.6976,0.316286
8110000,38,165.899,-15331.5,17.2868,0.347
8111000,37,152.705,-15330.4,19.6422,0.308
8112000,39,156.699,-15340.4,23.2485,0.3
8113000,35,153.089,-15342.4,16.1674,0.326
8114000,31,127.007,-15341.2,17.8177,0.32
8115000,32,131.853,-15388.6,18.8042,0.3327
8116000,33,137.617,-15336.5,16.3139,0.322
8117000,37,155.624,-15344.5,19.5955,0.281
8118000,39,168.806,-15333.5,18.2963,0.329
8119000,33,139.972,-15371,16.6819,0.330306
8120000,42,179.837,-15332.4,23.8964,0.325
8121000,40,175.497,-15327.1,19.3492,0.342
8122000,38,155.474,-15325.4,25.3274,0.34
8123000,39,160.417,-15330.4,25.7685,0.337
8124000,36,158.149,-15337.7,16.9362,0.356
8125000,38,171.923,-15346.6,19.3734,0.346
8126000,35,148.416,-15349,24.1447,0.364
8127000,34,157.655,-15353.3,11.7288,0.3
8128000,38,171.408,-15345.4,18.3796,0.34
8129000,35,148.731,-15344.4,22.0299,0.325
8130000,27,112.026,-15375.8,14.028,0.332286
8131000,27,115.709,-15366.1,17.1782,0.323
8132000,27,116.665,-15374.5,14.0412,0.333
8133000,31,128.289,-15366.2,17.7357,0.349
8134000,38,156.103,-15343.2,26.437,0.3402
8135000,39,161.659,-15356.2,19.9453,0.339
8136000,39,162.428,-15347,21.8964,0.343
8137000,41,164.828,-15364.7,26.7741,0.366
8138000,39,161.475,-15345,17.4157,0.339
8139000,38,158.512,-15328.3,16.8139,0.348
8140000,39,162.933,-15328.5,20.8048,0.329
8141000,39,166.639,-15336,22.2803,0.346
8142000,39,169.741,-15322.1,17.8133,0.323
8143000,40,166.692,-15332.2,20.2216,0.347
8144000,37,149.686,-15328.7,25.3951,0.34
8145000,36,139.974,-15341.3,20.214,0.339
8146000,35,139.84,-15338.1,16.3545,0.296
8147000,38,153.93,-15333.8,18.9765,0.318
8148000,37,144.629,-15344.9,23.2298,0.302
8149000,35,141.615,-15337,19.3563,0.326
8150000,35,145.615,-15340.1,16.2089,0.323
8151000,37,157.918,-15353,15.9504,0.313
8152000,36,152.419,-15348,21.2725,0.326
8153000,38,171.233,-15346.3,22.716,0.32
8154000,36,159.022,-15357.8,20.6563,0.334
8155000,37,159.963,-15358.8,17.7361,0.329
8156000,31,134.288,-15395.8,13.8315,0.32761
8157000,38,168.321,-15356.3,15.9208,0.309
8158000,41,174.032,-15347.1,26.1262,0.32
8159000,40,173.714,-15348.9,17.797,0.352
8160000,35,149.839,-15391.4,19.6056,0.3235
8161000,32,138.939,-15403,13.6299,0.337
8162000,34,135.36,-15391.5,22.9226,0.379
8163000,22,92.2152,-15378.3,6.34128,0.326767
8164000,45,189.504,-15338.9,20.3219,0.329311
8165000,45,198.473,-15344.7,19.2315,0.377
8166000,44,192.489,-15346.6,20.1368,0.365
8167000,39,169.973,-15339.3,16.9006,0.335
8168000,40,174.285,-15337.2,25.0434,0.358
8169000,40,176.406,-15341.4,21.2017,0.358
8170000,39,172.777,-15351.9,20.0045,0.36
8171000,39,181.5,-15339.2,15.4966,0.344
8172000,42,185.953,-15334.4,23.9963,0.372
8173000,39,160.025,-15340,22.8195,0.343
8174000,37,168.492,-15371.4,20.1746,0.347333
8175000,36,159.906,-15364.5,20.6144,0.334
8176000,40,169.62,-15339,23.3768,0.349667
8177000,34,141.334,-15330.3,15.9097,0.333056
8178000,38,170.635,-15380.7,21.8488,0.348333
8179000,38,173.593,-15362.7,15.3999,0.362
8180000,39,162.076,-15355.6,20.079,0.327
8181000,28,122.925,-15375.6,14.4818,0.3115
8182000,29,114.878,-15375.1,18.9738,0.32
8183000,30,128.09,-15371.6,13.8182,0.348
8184000,31,129.499,-15326.9,17.4251,0.299714
8185000,33,146.171,-15334,11.7704,0.319
8186000,34,144.788,-15334.7,16.2038,0.315
8187000,35,142.594,-15347.6,23.4512,0.33
8188000,35,146.155,-15351.7,17.325,0.31
8189000,35,149.446,-15347.8,17.8544,0.324
8190000,36,152.07,-15349.2,13.2529,0.347
8191000,38,158.302,-15374.9,22.0949,0.353182
8192000,40,171.109,-15378.2,20.0149,0.348
8193000,40,165.38,-15383.2,21.4007,0.361
8194000,39,161.211,-15369.1,20.825,0.362
8195000,39,168.319,-15371.5,14.2619,0.38
8196000,36,149.043,-15357.6,19.1555,0.346333
8197000,37,154.938,-15360.1,18.7873,0.343
8198000,24,103.776,-15385.4,11.3412,0.327133
8199000,25,98.2026,-15390.2,14.7689,0.295
8200000,24,91.2998,-15385.3,14.1908,0.312
8201000,35,143.329,-15370.4,14.4463,0.366167
8202000,33,143.657,-15368.3,15.1673,0.329
8203000,30,119.253,-15368.6,13.2834,0.302333
8204000,39,167.205,-15341,21.951,0.338071
8205000,38,166.146,-15346.4,17.3609,0.349
8206000,37,163.617,-15358.1,21.2945,0.313
8207000,35,149.904,-15340.1,19.7388,0.313
8208000,37,160.147,-15368.9,15.453,0.348167
8209000,35,135.436,-15373.4,18.3913,0.317
8210000,36,144.18,-15358.6,23.3791,0.313
8211000,36,142.29,-15366.4,24.5515,0.341
8212000,44,197.058,-15343.6,22.6003,0.3432
8213000,29,134.623,-15386.8,12.9223,0.327538
8214000,27,124.177,-15375.8,14.7003,0.338
8215000,31,139.476,-15364,18.3929,0.336
8216000,35,153.523,-15353.2,18.4515,0.33825
8217000,35,156.361,-15343.4,18.1368,0.329857
8218000,44,194.165,-15356.7,23.5543,0.362571
8219000,45,196.778,-15346.7,21.4312,0.356
8220000,44,191.573,-15342.2,22.6053,0.359
8221000,36,149.862,-15350.5,23.2452,0.35525
8222000,37,173.463,-15343.9,16.1141,0.3395
8223000,37,161.031,-15347.9,23.3437,0.349
8224000,36,159.939,-15345,15.4772,0.354
8225000,33,135.658,-15349,21.3649,0.357
8226000,46,213.886,-15356.6,21.9655,0.373333
8227000,43,196.753,-15343.1,18.4977,0.395
8228000,40,171.51,-15359.4,18.4994,0.376
8229000,39,168.045,-15354.5,15.3096,0.355
8230000,39,173.229,-15352.8,18.3943,0.358
8231000,35,147.271,-15353.7,16.685,0.3565
8232000,33,136.042,-15346.5,20.4222,0.346
8233000,29,131.067,-15392.6,13.8257,0.346389
8234000,30,122.837,-15389.9,17.4552,0.351
8235000,40,162.582,-15360.1,25.0093,0.3604
8236000,40,173.501,-15347.7,19.3993,0.3365
8237000,26,117.225,-15385.8,11.302,0.346667
8238000,38,163.881,-15341.3,21.8619,0.332353
8239000,36,154.327,-15336,24.4713,0.325
8240000,33,146.209,-15330.8,15.6327,0.326
8241000,32,146.566,-15337,12.695,0.284
8242000,34,152.931,-15352.5,16.3809,0.325
8243000,32,131.489,-15351.6,19.7896,0.341
8244000,32,134.277,-15347.1,23.1,0.299
8245000,31,132.249,-15349.8,18.4388,0.312
8246000,32,140.296,-15349.7,18.8742,0.318
8247000,41,190.093,-15346.6,20.788,0.343727
8248000,33,142.814,-15342.4,15.6266,0.3085
8249000,23,105.702,-15382.8,13.8541,0.322167
8250000,36,152.959,-15354.2,14.0307,0.358667
8251000,39,158.045,-15351.3,18.5386,0.364
8252000,33,138.072,-15338.2,19.1088,0.32
8253000,31,133.745,-15339.4,16.5031,0.3164
8254000,30,134.188,-15343.2,12.3453,0.292
8255000,33,148.682,-15343.5,14.3058,0.316
8256000,30,120.072,-15349.6,16.6752,0.337
8257000,30,135.998,-15344.3,14.736,0.301
8258000,34,135.717,-15333.3,21.1539,0.3215
8259000,33,148.35,-15336.7,19.7174,0.315
8260000,33,156.19,-15339.6,16.183,0.315
8261000,33,157.458,-15340.7,11.8174,0.347
8262000,33,147.382,-15342.9,17.6305,0.311
8263000,30,133.619,-15339.3,13.0066,0.332
8264000,32,138.497,-15337,16.866,0.3
8265000,33,140.46,-15335.8,19.803,0.304
8266000,34,154.306,-15343.2,13.5763,0.289
8267000,34,147.405,-15337,16.5035,0.325
8268000,35,159.192,-15334.9,16.4198,0.313
8269000,35,151.67,-15332.3,24.4176,0.318
8270000,34,152.331,-15332.1,20.1788,0.336
8271000,36,168.727,-15330.9,16.8903,0.327
8272000,35,159.122,-15327.3,16,0.326
8273000,37,158.921,-15339.1,19.9084,0.312
8274000,32,135.396,-15349,15.1405,0.31375
8275000,31,135.294,-15354.6,13.1116,0.294
8276000,35,152.855,-15389.7,21.871,0.33561
8277000,33,157.448,-15336.7,11.6922,0.336
8278000,30,132.661,-15333.6,17.2813,0.311
8279000,31,140.631,-15347.7,11.8729,0.311
8280000,31,127.969,-15344.2,18.6272,0.293
8281000,40,176.324,-15338.5,20.1471,0.327
8282000,37,148.965,-15350.2,21.1093,0.326
8283000,22,100.092,-15408.5,10.611,0.316324
8284000,23,106.066,-15393.1,11.4816,0.305
8285000,26,120.783,-15397.4,13.3778,0.336
8286000,26,117.532,-15392.3,15.5201,0.312
8287000,26,110.712,-15385.7,18.8994,0.329
8288000,25,112.345,-15393,13.4379,0.329
8289000,36,154.646,-15360.9,19.8685,0.335571
8290000,35,147.716,-15368.3,17.0108,0.334
8291000,37,160.615,-15345,17.5087,0.322
8292000,44,180.61,-15344.2,24.2078,0.328833
8293000,44,185.197,-15347.2,19.6712,0.332
8294000,41,184.337,-15337.2,17.6245,0.347
8295000,39,171.344,-15336.5,22.5246,0.331
8296000,41,179.466,-15331,22.3839,0.345
8297000,37,164.821,-15333,17.667,0.322
8298000,37,157.243,-15339.9,15.6352,0.346
8299000,41,180.992,-15339.7,17.7945,0.35
8300000,41,174.55,-15335.3,18.9396,0.355
8301000,38,159.887,-15349.6,16.1525,0.317
8302000,37,154.674,-15345.2,22.99,0.340667
8303000,35,160.912,-15344.5,11.1512,0.337
8304000,26,106.721,-15394.7,14.2493,0.32675
8305000,26,108.811,-15381,10.9078,0.295
8306000,32,138.286,-15345.6,10.8196,0.298
8307000,34,144.193,-15340.9,22.05,0.294
8308000,31,125.378,-15366.9,16.8707,0.314333
8309000,33,140.892,-15374.5,19.0673,0.306
8310000,33,134.625,-15367.3,25.3227,0.312
8311000,32,142.53,-15359.9,13.879,0.315
8312000,33,144.921,-15355.7,15.9265,0.33
8313000,24,97.5912,-15410.6,14.4915,0.29172
8314000,23,92.4508,-15395.8,15.2812,0.309
8315000,40,157.666,-15334.8,31.1117,0.2925
8316000,40,171.556,-15342.2,19.6142,0.316
8317000,38,152.658,-15337.1,21.5609,0.319
8318000,39,162.97,-15335.1,23.0631,0.323
8319000,41,170.879,-15347.7,26.2423,0.324
8320000,41,170.483,-15335.6,16.8329,0.335
8321000,40,173.725,-15339.3,20.6008,0.329
8322000,29,127.724,-15357.1,12.4235,0.314158
8323000,30,130.077,-15361.6,13.6179,0.31
8324000,30,131.839,-15355.1,11.3481,0.351
8325000,27,113.066,-15359.2,16.5224,0.296
8326000,37,169.705,-15326.4,16.4669,0.3262
8327000,37,170.612,-15330.7,19.865,0.308
8328000,34,153.617,-15324.3,19.7345,0.304
8329000,33,145.203,-15333.2,19.5279,0.293
8330000,33,144.153,-15329.6,19.4419,0.309
8331000,35,152,-15329.5,18.0478,0.282
8332000,36,159.112,-15335.6,16.306,0.332
8333000,36,154.742,-15341.4,18.8251,0.336
8334000,31,137.313,-15353.7,10.6707,0.305444
8335000,29,128.395,-15351.9,11.2423,0.304
8336000,29,116.854,-15348.7,18.9659,0.302
8337000,40,180.843,-15348,16.2478,0.3235
8338000,40,178.796,-15350.8,19.4942,0.328
8339000,40,185.468,-15338.3,16.279,0.354
8340000,43,189.61,-15337.5,22.4243,0.375
8341000,44,197.588,-15334.1,17.9709,0.337
8342000,45,195.513,-15324.2,24.0927,0.323
8343000,44,193.369,-15323.8,26.3009,0.31
8344000,43,194.255,-15318.9,21.8673,0.339
8345000,42,189.819,-15310.2,22.2773,0.312
8346000,28,122.788,-15389,11.7153,0.314765
8347000,28,115.593,-15393.1,19.1085,0.327
8348000,28,118.586,-15384.8,13.8413,0.31
8349000,23,105.172,-15395.9,8.14651,0.313429
8350000,33,138.092,-15336.1,19.1958,0.309071
8351000,32,142.364,-15332.3,16.5052,0.328
8352000,36,151.733,-15344.7,18.3081,0.287
8353000,22,100.375,-15405.6,12.1449,0.32
8354000,22,89.7053,-15400.2,14.2758,0.33
8355000,20,94.8316,-15410.1,7.44098,0.325
8356000,22,98.9283,-15397,11.5433,0.312
8357000,20,90.5874,-15391.5,9.5761,0.303
8358000,42,177.567,-15322.1,23.8618,0.330077
8359000,40,181.51,-15312.2,21.8102,0.329
8360000,40,175.581,-15325.1,18.3898,0.341
8361000,40,172.109,-15326,19.8121,0.329
8362000,39,165.094,-15330.8,18.5257,0.318
8363000,41,181.599,-15334.8,16.7929,0.352
8364000,39,167.819,-15326.5,22.2965,0.318
8365000,26,106.629,-15344.3,14.7032,0.317308
8366000,28,117.461,-15379.5,13.5825,0.325556
8367000,29,118.647,-15355.4,14.0211,0.3005
8368000,36,143.378,-15322.1,21.3598,0.3075
8369000,37,152.919,-15325.5,20.732,0.31
8370000,36,144.344,-15321,20.2985,0.286
8371000,38,154.863,-15327.8,18.3711,0.292
8372000,37,156.67,-15323.7,15.903,0.314
8373000,37,161.248,-15332.4,15.9312,0.318
8374000,37,150.664,-15338.6,24.558,0.33
8375000,29,117.821,-15349.1,12.794,0.291875
8376000,39,163.86,-15340.4,16.2436,0.2975
8377000,25,110.599,-15383.1,9.69606,0.30645
8378000,26,113.207,-15385.9,13.5415,0.31
8379000,26,106.996,-15405.6,17.3483,0.331231
8380000,36,149.038,-15341.6,19.5702,0.31225
8381000,37,163.194,-15331.5,16.1778,0.294
8382000,37,150.644,-15331.6,18.011,0.314
8383000,36,148.982,-15331.4,16.1713,0.346
8384000,26,114.807,-15351.6,10.1231,0.293889
8385000,28,118.687,-15368.5,17.4718,0.351
8386000,26,117.478,-15377.1,11.9077,0.342
8387000,25,103.977,-15414.3,10.5974,0.314875
8388000,24,106.735,-15417.5,10.8952,0.333
8389000,32,138.183,-15340.6,15.5659,0.32
8390000,33,138.42,-15339.1,15.2097,0.313
8391000,35,160.138,-15356.4,13.791,0.352
8392000,31,135.632,-15333.4,14.5609,0.334
8393000,26,116.238,-15401.8,17.2614,0.3162
8394000,27,122.951,-15398.5,12.4486,0.324
8395000,46,215.771,-15351.9,17.492,0.330833
8396000,41,181.14,-15346.2,22.0656,0.344
8397000,41,182.267,-15342.4,19.9077,0.312
8398000,43,187.895,-15333.9,19.5242,0.345
8399000,37,161.233,-15343.9,20.0698,0.325
8400000,35,154.382,-15340.1,14.5701,0.31
8401000,37,165.273,-15338.1,16.9727,0.308
8402000,40,174.788,-15355.8,18.8664,0.329
8403000,41,176.709,-15342.7,20.9697,0.358
8404000,40,174.265,-15346.2,19.8468,0.331
8405000,42,185.655,-15356.1,24.6203,0.352
8406000,43,192.606,-15356,24.4225,0.352
8407000,46,201.149,-15353.7,23.7042,0.339
8408000,43,186.52,-15338.8,25.0103,0.332
8409000,47,204.121,-15340.8,23.8124,0.332
8410000,46,196.036,-15342.3,24.1517,0.344
8411000,46,197.967,-15347.4,28.3608,0.366
8412000,47,207.697,-15331.1,26.2704,0.372
8413000,46,202.044,-15333,22.8443,0.351
8414000,46,195.301,-15330.4,26.2725,0.329
8415000,45,198.043,-15344.2,26.5058,0.344
8416000,43,191.524,-15342.9,25.188,0.338
8417000,44,193.58,-15341.5,20.503,0.374
8418000,42,175.198,-15339.2,25.8268,0.338
8419000,29,116.785,-15345.2,17.771,0.320556
8420000,40,170.901,-15320.7,21.0312,0.328
8421000,39,169.503,-15321.3,20.4446,0.327
8422000,38,162.906,-15317.4,16.0014,0.338
8423000,37,158.67,-15312.9,19.918,0.323
8424000,36,147.613,-15301.9,18.9545,0.29
8425000,26,107.146,-15391.5,18.192,0.319154
8426000,25,104.447,-15386.2,17.1997,0.341
8427000,27,117.17,-15388.8,17.7107,0.337
8428000,40,165.962,-15307.2,20.5294,0.32125
8429000,40,178.939,-15308.9,17.4095,0.307
8430000,41,181,-15301.6,23.0242,0.353
8431000,39,174.116,-15308,20.0865,0.345
8432000,39,168.72,-15311.7,22.584,0.342
8433000,41,178.019,-15311.4,21.765,0.33
8434000,41,161.624,-15304.1,29.192,0.309
8435000,45,197.671,-15300.9,21.4439,0.342
8436000,43,173.026,-15307.9,22.6087,0.332
8437000,44,188.575,-15320,25.3284,0.343
8438000,43,186.087,-15315.2,19.1147,0.305
8439000,49,209.343,-15300.3,24.4156,0.355
8440000,47,195.735,-15304.1,25.3024,0.337
8441000,48,205.775,-15305.6,22.4832,0.354
8442000,48,193.92,-15295.7,32.4596,0.339
8443000,25,110.907,-15408.8,9.67422,0.32049
8444000,45,187.32,-15300.6,25.255,0.339
8445000,45,188.785,-15304.6,23.6722,0.349
8446000,44,190.21,-15294.9,23.1813,0.344
8447000,47,197.418,-15304.9,27.9269,0.322
8448000,46,199.767,-15301.1,20.0974,0.341
8449000,49,202.971,-15301.2,32.379,0.372
8450000,49,217.753,-15299.5,22.4552,0.361
8451000,52,229.796,-15305.1,28.8757,0.354
8452000,50,212.385,-15298.3,28.254,0.338
8453000,52,217.349,-15300.5,26.2913,0.346
8454000,51,201.531,-15290.3,32.4842,0.348
8455000,51,206.861,-15295,34.5744,0.345
8456000,48,193.49,-15289.5,25.6133,0.348
8457000,49,199.679,-15297,26.2602,0.358
8458000,50,221.952,-15301.5,17.5523,0.346
8459000,50,210.744,-15296.8,26.1257,0.341
8460000,45,184.957,-15288.9,19.2461,0.326
8461000,46,191.582,-15294.9,20.016,0.34
8462000,46,184.432,-15284.7,23.7812,0.322
8463000,47,191.237,-15287.7,27.6543,0.35
8464000,47,197.653,-15287.6,27.9483,0.387
8465000,48,185.015,-15295.3,34.1576,0.351
8466000,32,134.127,-15354.1,10.3169,0.314915
8467000,29,126.457,-15343.3,14.668,0.316
8468000,30,126.757,-15353.6,20.316,0.316
8469000,29,120.984,-15354.2,14.8671,0.318
8470000,40,161.528,-15305.7,22.5694,0.3294
8471000,41,178.852,-15316.9,17.0745,0.311
8472000,42,176.838,-15305.1,19.6316,0.374
8473000,44,180.537,-15297,19.6338,0.319
8474000,29,123.685,-15344,11.1116,0.2944
8475000,28,120.182,-15358.7,11.6093,0.305
8476000,27,122.062,-15405,14.4921,0.320848
8477000,25,115.031,-15368,14.7958,0.33082
8478000,24,117.664,-15376,9.48088,0.322
8479000,48,219.213,-15293.7,21.2246,0.349167
8480000,47,212.294,-15290.2,18.9231,0.341
8481000,47,196.573,-15292.3,31.9496,0.369
8482000,46,204.988,-15305.2,20.9723,0.355
8483000,36,150.262,-15335.2,17.7318,0.322125
8484000,34,137.115,-15332.9,23.2614,0.293
8485000,47,196.133,-15301.4,26.8438,0.341333
8486000,45,182.658,-15298.4,28.5165,0.335
8487000,49,202.486,-15304,22.9152,0.319
8488000,47,194.174,-15300.6,22.7343,0.346
8489000,45,189.809,-15303.9,21.4249,0.305
8490000,44,191.32,-15302,21.9166,0.302
8491000,43,192.501,-15317.2,20.1131,0.314
8492000,45,196.969,-15307.3,19.5169,0.348
8493000,45,193.907,-15301,23.2231,0.34
8494000,46,199.213,-15306.6,21.0852,0.333
8495000,45,183.174,-15316.7,27.1574,0.326
8496000,43,177.299,-15311.7,22.9504,0.347
8497000,41,174.588,-15346.4,17.8729,0.333462
8498000,38,156.868,-15339.7,22.4782,0.341
8499000,40,174.799,-15311.3,18.0539,0.300333
8500000,38,163.23,-15306.4,21.681,0.34
8501000,40,174.295,-15294.3,21.6034,0.323
8502000,38,165.115,-15300.2,16.0206,0.317
8503000,40,180.482,-15313.9,16.3705,0.317
8504000,39,167.06,-15308.1,20.4246,0.334
8505000,40,167.645,-15299.5,15.3304,0.361
8506000,38,159.725,-15307.4,23.4147,0.307
8507000,39,166.841,-15313.2,20.8804,0.33
8508000,40,177.496,-15331.5,16.2351,0.331
8509000,38,160.814,-15329.3,18.8837,0.321
8510000,37,164.187,-15318,20.5499,0.316
8511000,28,131.664,-15398.6,12.6308,0.329086
8512000,30,132.258,-15335.4,16.4297,0.326571
8513000,33,141.465,-15329.3,17.4916,0.303
8514000,26,118.307,-15397.6,12.6069,0.338333
8515000,25,115.435,-15395.5,14.436,0.302
