"","genus","binned","binNum"
"21264","Dicrocerus","bin_11_16","3"
"21265","Dicrocerus","bin_6_11","2"
"21266","Dicrocerus","bin_6_11","2"
"21267","Dicrocerus","bin_1_6","1"
"21268","Didelphidectes","bin_36_41","8"
"21269","Didelphidectes","bin_31_36","7"
"21270","Didelphis","bin_11_16","3"
"21271","Didelphis","bin_6_11","2"
"21272","Didelphis","bin_1_6","1"
"21273","Didelphodus","bin_56_61","12"
"21274","Didelphodus","bin_46_51","10"
"21275","Didelphodus","bin_51_56","11"
"21276","Didelphodus","bin_51_56","11"
"21277","Didelphodus","bin_46_51","10"
"21278","Didelphodus","bin_51_56","11"
"21279","Didelphodus","bin_46_51","10"
"21280","Didelphodus","bin_51_56","11"
"21281","Didelphodus","bin_46_51","10"
"21282","Didelphodus","bin_51_56","11"
"21283","Didelphodus","bin_46_51","10"
"21284","Didelphodus","bin_51_56","11"
"21285","Didelphodus","bin_46_51","10"
"21286","Didelphodus","bin_51_56","11"
"21287","Didelphodus","bin_46_51","10"
"21288","Didelphodus","bin_51_56","11"
"21289","Didelphodus","bin_46_51","10"
"21290","Didelphodus","bin_51_56","11"
"21291","Didelphodus","bin_46_51","10"
"21292","Didelphodus","bin_51_56","11"
"21293","Didelphodus","bin_46_51","10"
"21294","Didelphodus","bin_51_56","11"
"21295","Didelphodus","bin_46_51","10"
"21296","Didelphodus","bin_51_56","11"
"21297","Didelphodus","bin_46_51","10"
"21298","Didelphodus","bin_51_56","11"
"21299","Didelphodus","bin_46_51","10"
"21300","Didelphodus","bin_51_56","11"
"21301","Didelphodus","bin_46_51","10"
"21302","Didelphodus","bin_51_56","11"
"21303","Didelphodus","bin_46_51","10"
"21304","Didelphodus","bin_51_56","11"
"21305","Didelphodus","bin_46_51","10"
"21306","Didelphodus","bin_51_56","11"
"21307","Didelphodus","bin_46_51","10"
"21308","Didelphodus","bin_51_56","11"
"21309","Didelphodus","bin_46_51","10"
"21310","Didelphodus","bin_51_56","11"
"21311","Didelphodus","bin_46_51","10"
"21312","Didelphodus","bin_51_56","11"
"21313","Didelphodus","bin_46_51","10"
"21314","Didelphodus","bin_51_56","11"
"21315","Didelphodus","bin_46_51","10"
"21316","Didelphodus","bin_51_56","11"
"21317","Didelphodus","bin_46_51","10"
"21318","Didelphodus","bin_51_56","11"
"21319","Didelphodus","bin_46_51","10"
"21320","Didelphodus","bin_51_56","11"
"21321","Didelphodus","bin_46_51","10"
"21322","Didelphodus","bin_51_56","11"
"21323","Didelphodus","bin_46_51","10"
"21324","Didelphodus","bin_51_56","11"
"21325","Didelphodus","bin_46_51","10"
"21326","Didelphodus","bin_51_56","11"
"21327","Didelphodus","bin_46_51","10"
"21328","Didelphodus","bin_51_56","11"
"21329","Didelphodus","bin_46_51","10"
"21330","Didelphodus","bin_51_56","11"
"21331","Didelphodus","bin_46_51","10"
"21332","Didelphodus","bin_51_56","11"
"21333","Didelphodus","bin_46_51","10"
"21334","Didelphodus","bin_51_56","11"
"21335","Didelphodus","bin_46_51","10"
"21336","Didelphodus","bin_51_56","11"
"21337","Didelphodus","bin_46_51","10"
"21338","Didelphodus","bin_51_56","11"
"21339","Didelphodus","bin_46_51","10"
"21340","Didelphodus","bin_51_56","11"
"21341","Didelphodus","bin_46_51","10"
"21342","Didelphodus","bin_51_56","11"
"21343","Didelphodus","bin_46_51","10"
"21344","Didelphodus","bin_51_56","11"
"21345","Didelphodus","bin_46_51","10"
"21346","Didelphodus","bin_51_56","11"
"21347","Didelphodus","bin_46_51","10"
"21348","Didelphodus","bin_51_56","11"
"21349","Didelphodus","bin_46_51","10"
"21350","Didelphodus","bin_51_56","11"
"21351","Didelphodus","bin_46_51","10"
"21352","Didelphodus","bin_51_56","11"
"21353","Didelphodus","bin_46_51","10"
"21354","Didelphodus","bin_51_56","11"
"21355","Didelphodus","bin_46_51","10"
"21356","Didelphodus","bin_51_56","11"
"21357","Didelphodus","bin_46_51","10"
"21358","Didelphodus","bin_51_56","11"
"21359","Didelphodus","bin_46_51","10"
"21360","Didelphodus","bin_51_56","11"
"21361","Didelphodus","bin_46_51","10"
"21362","Didelphodus","bin_51_56","11"
"21363","Didelphodus","bin_46_51","10"
"21364","Didelphodus","bin_51_56","11"
"21365","Didelphodus","bin_46_51","10"
"21366","Didelphodus","bin_51_56","11"
"21367","Didelphodus","bin_46_51","10"
"21368","Didelphodus","bin_51_56","11"
"21369","Didelphodus","bin_46_51","10"
"21370","Didelphodus","bin_51_56","11"
"21371","Didelphodus","bin_36_41","8"
"21372","Didelphodus","bin_46_51","10"
"21373","Didelphodus","bin_41_46","9"
"21374","Didelphodus","bin_46_51","10"
"21375","Didelphodus","bin_46_51","10"
"21376","Didelphodus","bin_46_51","10"
"21377","Didelphodus","bin_46_51","10"
"21378","Didelphodus","bin_46_51","10"
"21379","Didelphodus","bin_46_51","10"
"21380","Didelphodus","bin_46_51","10"
"21381","Didelphodus","bin_46_51","10"
"21382","Didelphodus","bin_46_51","10"
"21383","Didelphodus","bin_36_41","8"
"21384","Didelphodus","bin_41_46","9"
"21385","Didelphodus","bin_36_41","8"
"21386","Didelphodus","bin_36_41","8"
"21387","Didelphopsis","bin_66_71","14"
"21388","Didelphopsis","bin_61_66","13"
"21389","Didelphopsis","bin_56_61","12"
"21390","Didelphopsis","bin_56_61","12"
"21391","Didelphopsis","bin_46_51","10"
"21392","Didelphopsis","bin_51_56","11"
"21393","Didolodus","bin_46_51","10"
"21394","Didolodus","bin_36_41","8"
"21395","Didolodus","bin_41_46","9"
"21396","Didolodus","bin_46_51","10"
"21397","Didolodus","bin_36_41","8"
"21398","Didolodus","bin_41_46","9"
"21399","Didolodus","bin_46_51","10"
"21400","Didolodus","bin_36_41","8"
"21401","Didolodus","bin_41_46","9"
"21402","Didolodus","bin_46_51","10"
"21403","Didolodus","bin_36_41","8"
"21404","Didolodus","bin_41_46","9"
"21405","Didolodus","bin_46_51","10"
"21406","Didolodus","bin_36_41","8"
"21407","Didolodus","bin_41_46","9"
"21408","Didolodus","bin_46_51","10"
"21409","Didolodus","bin_31_36","7"
"21410","Didolodus","bin_41_46","9"
"21411","Didolodus","bin_36_41","8"
"21412","Didolodus","bin_46_51","10"
"21413","Didolodus","bin_36_41","8"
"21414","Didolodus","bin_41_46","9"
"21415","Didolodus","bin_46_51","10"
"21416","Didolodus","bin_36_41","8"
"21417","Didolodus","bin_41_46","9"
"21418","Didolodus","bin_46_51","10"
"21419","Didolodus","bin_31_36","7"
"21420","Didolodus","bin_41_46","9"
"21421","Didolodus","bin_36_41","8"
"21422","Didolodus","bin_46_51","10"
"21423","Didolodus","bin_36_41","8"
"21424","Didolodus","bin_41_46","9"
"21425","Didolodus","bin_41_46","9"
"21426","Didolodus","bin_31_36","7"
"21427","Didolodus","bin_36_41","8"
"21428","Didymoconus","bin_31_36","7"
"21429","Didymoconus","bin_26_31","6"
"21430","Didymoconus","bin_31_36","7"
"21431","Didymoconus","bin_26_31","6"
"21432","Didymoconus","bin_31_36","7"
"21433","Didymoconus","bin_26_31","6"
"21434","Didymoconus","bin_31_36","7"
"21435","Didymoconus","bin_26_31","6"
"21436","Didymoconus","bin_31_36","7"
"21437","Didymoconus","bin_26_31","6"
"21438","Didymoconus","bin_31_36","7"
"21439","Didymoconus","bin_26_31","6"
"21440","Didymoconus","bin_31_36","7"
"21441","Didymoconus","bin_26_31","6"
"21442","Didymoconus","bin_31_36","7"
"21443","Didymoconus","bin_26_31","6"
"21444","Didymoconus","bin_26_31","6"
"21445","Didymoconus","bin_21_26","5"
"21446","Didymoconus","bin_26_31","6"
"21447","Didymoconus","bin_21_26","5"
"21448","Dihoplus","bin_11_16","3"
"21449","Dihoplus","bin_11_16","3"
"21450","Dihoplus","bin_6_11","2"
"21451","Dihoplus","bin_11_16","3"
"21452","Dihoplus","bin_6_11","2"
"21453","Dihoplus","bin_11_16","3"
"21454","Dihoplus","bin_6_11","2"
"21455","Dihoplus","bin_11_16","3"
"21456","Dihoplus","bin_1_6","1"
"21457","Dihoplus","bin_6_11","2"
"21458","Dihoplus","bin_11_16","3"
"21459","Dihoplus","bin_1_6","1"
"21460","Dihoplus","bin_6_11","2"
"21461","Dihoplus","bin_11_16","3"
"21462","Dihoplus","bin_1_6","1"
"21463","Dihoplus","bin_6_11","2"
"21464","Dihoplus","bin_11_16","3"
"21465","Dihoplus","bin_1_6","1"
"21466","Dihoplus","bin_6_11","2"
"21467","Dihoplus","bin_11_16","3"
"21468","Dihoplus","bin_1_6","1"
"21469","Dihoplus","bin_6_11","2"
"21470","Dihoplus","bin_6_11","2"
"21471","Dihoplus","bin_6_11","2"
"21472","Dihoplus","bin_1_6","1"
"21473","Dihoplus","bin_6_11","2"
"21474","Dihoplus","bin_1_6","1"
"21475","Dihoplus","bin_1_6","1"
"21476","Dihoplus","bin_1_6","1"
"21477","Dihoplus","bin_1_6","1"
"21478","Dihoplus","bin_1_6","1"
"21479","Dihoplus","bin_1_6","1"
"21480","Dihoplus","bin_1_6","1"
"21481","Dihoplus","bin_1_6","1"
"21482","Dihoplus","bin_1_6","1"
"21483","Dihoplus","bin_1_6","1"
"21484","Dihoplus","bin_1_6","1"
"21485","Dihoplus","bin_1_6","1"
"21486","Dihoplus","bin_1_6","1"
"21487","Dihoplus","bin_1_6","1"
"21488","Dikkomys","bin_21_26","5"
"21489","Dikkomys","bin_16_21","4"
"21490","Dikkomys","bin_21_26","5"
"21491","Dikkomys","bin_16_21","4"
"21492","Dikkomys","bin_21_26","5"
"21493","Dikkomys","bin_16_21","4"
"21494","Dikkomys","bin_21_26","5"
"21495","Dikkomys","bin_16_21","4"
"21496","Dikkomys","bin_21_26","5"
"21497","Dikkomys","bin_1_6","1"
"21498","Dikkomys","bin_16_21","4"
"21499","Dikkomys","bin_11_16","3"
"21500","Dikkomys","bin_6_11","2"
"21501","Dikkomys","bin_16_21","4"
"21502","Dikkomys","bin_11_16","3"
"21503","Dikkomys","bin_16_21","4"
"21504","Dikkomys","bin_11_16","3"
"21505","Dikkomys","bin_16_21","4"
"21506","Dikkomys","bin_11_16","3"
"21507","Dikkomys","bin_16_21","4"
"21508","Dikkomys","bin_11_16","3"
"21509","Dikkomys","bin_16_21","4"
"21510","Dikkomys","bin_11_16","3"
"21511","Dilambda","bin_61_66","13"
"21512","Dilambda","bin_56_61","12"
"21513","Dilambda","bin_56_61","12"
"21514","Dilambda","bin_51_56","11"
"21515","Dilambdogale","bin_36_41","8"
"21516","Dilambdogale","bin_31_36","7"
"21517","Dillerlemur","bin_61_66","13"
"21518","Dillerlemur","bin_56_61","12"
"21519","Dillerlemur","bin_61_66","13"
"21520","Dillerlemur","bin_56_61","12"
"21521","Dillerlemur","bin_61_66","13"
"21522","Dillerlemur","bin_56_61","12"
"21523","Dillerlemur","bin_61_66","13"
"21524","Dillerlemur","bin_56_61","12"
"21525","Dillerlemur","bin_61_66","13"
"21526","Dillerlemur","bin_56_61","12"
"21527","Dillerlemur","bin_61_66","13"
"21528","Dillerlemur","bin_56_61","12"
"21529","Dillerlemur","bin_61_66","13"
"21530","Dillerlemur","bin_56_61","12"
"21531","Dillerlemur","bin_61_66","13"
"21532","Dillerlemur","bin_56_61","12"
"21533","Dillerlemur","bin_56_61","12"
"21534","Dillerlemur","bin_51_56","11"
"21535","Dillerlemur","bin_56_61","12"
"21536","Dillerlemur","bin_51_56","11"
"21537","Dillerlemur","bin_56_61","12"
"21538","Dillerlemur","bin_51_56","11"
"21539","Dillerlemur","bin_56_61","12"
"21540","Dillerlemur","bin_51_56","11"
"21541","Dillerlemur","bin_56_61","12"
"21542","Dillerlemur","bin_51_56","11"
"21543","Dillerlemur","bin_56_61","12"
"21544","Dillerlemur","bin_51_56","11"
"21545","Dillerlemur","bin_56_61","12"
"21546","Dillerlemur","bin_51_56","11"
"21547","Dillerlemur","bin_56_61","12"
"21548","Dillerlemur","bin_51_56","11"
"21549","Dillerlemur","bin_56_61","12"
"21550","Dillerlemur","bin_51_56","11"
"21551","Dillerlemur","bin_56_61","12"
"21552","Dillerlemur","bin_51_56","11"
"21553","Dillerlemur","bin_56_61","12"
"21554","Dillerlemur","bin_51_56","11"
"21555","Dillerlemur","bin_51_56","11"
"21556","Dillerlemur","bin_46_51","10"
"21557","Dillerlemur","bin_51_56","11"
"21558","Dillerlemur","bin_46_51","10"
"21559","Dilobodon","bin_6_11","2"
"21560","Dilophodelphis","bin_16_21","4"
"21561","Dilophodelphis","bin_11_16","3"
"21562","Dilophodon","bin_46_51","10"
"21563","Dilophodon","bin_36_41","8"
"21564","Dilophodon","bin_41_46","9"
"21565","Dilophodon","bin_46_51","10"
"21566","Dilophodon","bin_36_41","8"
"21567","Dilophodon","bin_41_46","9"
"21568","Dilophodon","bin_46_51","10"
"21569","Dilophodon","bin_36_41","8"
"21570","Dilophodon","bin_41_46","9"
"21571","Dilophodon","bin_46_51","10"
"21572","Dilophodon","bin_36_41","8"
"21573","Dilophodon","bin_41_46","9"
"21574","Dilophodon","bin_46_51","10"
"21575","Dilophodon","bin_36_41","8"
"21576","Dilophodon","bin_41_46","9"
"21577","Dimaitherium","bin_36_41","8"
"21578","Dimaitherium","bin_31_36","7"
"21579","Dimylechinus","bin_21_26","5"
"21580","Dimyloides","bin_26_31","6"
"21581","Dimyloides","bin_21_26","5"
"21582","Dimyloides","bin_26_31","6"
"21583","Dimyloides","bin_21_26","5"
"21584","Dimyloides","bin_26_31","6"
"21585","Dimyloides","bin_21_26","5"
"21586","Dimyloides","bin_26_31","6"
"21587","Dimyloides","bin_21_26","5"
"21588","Dimyloides","bin_26_31","6"
"21589","Dimyloides","bin_21_26","5"
"21590","Dimyloides","bin_26_31","6"
"21591","Dimyloides","bin_21_26","5"
"21592","Dimyloides","bin_21_26","5"
"21593","Dimyloides","bin_21_26","5"
"21594","Dimyloides","bin_21_26","5"
"21595","Dimyloides","bin_21_26","5"
"21596","Dimyloides","bin_16_21","4"
"21597","Dimylus","bin_21_26","5"
"21598","Dimylus","bin_16_21","4"
"21599","Dimylus","bin_21_26","5"
"21600","Dimylus","bin_21_26","5"
"21601","Dimylus","bin_16_21","4"
"21602","Dimylus","bin_21_26","5"
"21603","Dimylus","bin_16_21","4"
"21604","Dinaelurus","bin_26_31","6"
"21605","Dinaelurus","bin_16_21","4"
"21606","Dinaelurus","bin_21_26","5"
"21607","Dinailurictis","bin_31_36","7"
"21608","Dinailurictis","bin_21_26","5"
"21609","Dinailurictis","bin_26_31","6"
"21610","Dinailurictis","bin_31_36","7"
"21611","Dinailurictis","bin_26_31","6"
"21612","Dinailurictis","bin_31_36","7"
"21613","Dinailurictis","bin_26_31","6"
"21614","Dinailurictis","bin_31_36","7"
"21615","Dinailurictis","bin_26_31","6"
"21616","Dinailurictis","bin_31_36","7"
"21617","Dinailurictis","bin_26_31","6"
"21618","Dinailurictis","bin_31_36","7"
"21619","Dinailurictis","bin_26_31","6"
"21620","Dinailurictis","bin_31_36","7"
"21621","Dinailurictis","bin_21_26","5"
"21622","Dinailurictis","bin_26_31","6"
"21623","Dinailurictis","bin_31_36","7"
"21624","Dinailurictis","bin_21_26","5"
"21625","Dinailurictis","bin_26_31","6"
"21626","Dinailurictis","bin_26_31","6"
"21627","Dinailurictis","bin_21_26","5"
"21628","Dinictis","bin_36_41","8"
"21629","Dinictis","bin_31_36","7"
"21630","Dinictis","bin_36_41","8"
"21631","Dinictis","bin_31_36","7"
"21632","Dinictis","bin_36_41","8"
"21633","Dinictis","bin_31_36","7"
"21634","Dinictis","bin_36_41","8"
"21635","Dinictis","bin_31_36","7"
"21636","Dinictis","bin_36_41","8"
"21637","Dinictis","bin_31_36","7"
"21638","Dinictis","bin_36_41","8"
"21639","Dinictis","bin_31_36","7"
"21640","Dinictis","bin_36_41","8"
"21641","Dinictis","bin_31_36","7"
"21642","Dinictis","bin_36_41","8"
"21643","Dinictis","bin_31_36","7"
"21644","Dinictis","bin_36_41","8"
"21645","Dinictis","bin_31_36","7"
"21646","Dinictis","bin_36_41","8"
"21647","Dinictis","bin_31_36","7"
"21648","Dinictis","bin_31_36","7"
"21649","Dinictis","bin_31_36","7"
"21650","Dinictis","bin_31_36","7"
"21651","Dinictis","bin_31_36","7"
"21652","Dinictis","bin_31_36","7"
"21653","Dinictis","bin_31_36","7"
"21654","Dinictis","bin_31_36","7"
"21655","Dinictis","bin_31_36","7"
"21656","Dinictis","bin_31_36","7"
"21657","Dinictis","bin_31_36","7"
"21658","Dinictis","bin_31_36","7"
"21659","Dinictis","bin_31_36","7"
"21660","Dinictis","bin_31_36","7"
"21661","Dinictis","bin_31_36","7"
"21662","Dinictis","bin_31_36","7"
"21663","Dinictis","bin_26_31","6"
"21664","Dinictis","bin_31_36","7"
"21665","Dinictis","bin_26_31","6"
"21666","Dinictis","bin_31_36","7"
"21667","Dinictis","bin_26_31","6"
"21668","Dinictis","bin_31_36","7"
"21669","Dinictis","bin_26_31","6"
"21670","Dinictis","bin_31_36","7"
"21671","Dinictis","bin_26_31","6"
"21672","Dinictis","bin_26_31","6"
"21673","Dinictis","bin_16_21","4"
"21674","Dinictis","bin_21_26","5"
"21675","Dinocrocuta","bin_11_16","3"
"21676","Dinocrocuta","bin_6_11","2"
"21677","Dinocrocuta","bin_11_16","3"
"21678","Dinocrocuta","bin_6_11","2"
"21679","Dinocrocuta","bin_11_16","3"
"21680","Dinocrocuta","bin_6_11","2"
"21681","Dinocrocuta","bin_11_16","3"
"21682","Dinocrocuta","bin_6_11","2"
"21683","Dinocrocuta","bin_6_11","2"
"21684","Dinocrocuta","bin_6_11","2"
"21685","Dinocrocuta","bin_6_11","2"
"21686","Dinocyon","bin_21_26","5"
"21687","Dinocyon","bin_1_6","1"
"21688","Dinocyon","bin_16_21","4"
"21689","Dinocyon","bin_11_16","3"
"21690","Dinocyon","bin_6_11","2"
"21691","Dinofelis","bin_21_26","5"
"21692","Dinofelis","bin_1_6","1"
"21693","Dinofelis","bin_16_21","4"
"21694","Dinofelis","bin_11_16","3"
"21695","Dinofelis","bin_6_11","2"
"21696","Dinofelis","bin_11_16","3"
"21697","Dinofelis","bin_1_6","1"
"21698","Dinofelis","bin_6_11","2"
"21699","Dinofelis","bin_11_16","3"
"21700","Dinofelis","bin_6_11","2"
"21701","Dinofelis","bin_11_16","3"
"21702","Dinofelis","bin_1_6","1"
"21703","Dinofelis","bin_6_11","2"
"21704","Dinofelis","bin_11_16","3"
"21705","Dinofelis","bin_1_6","1"
"21706","Dinofelis","bin_6_11","2"
"21707","Dinofelis","bin_11_16","3"
"21708","Dinofelis","bin_1_6","1"
"21709","Dinofelis","bin_6_11","2"
"21710","Dinofelis","bin_11_16","3"
"21711","Dinofelis","bin_1_6","1"
"21712","Dinofelis","bin_6_11","2"
"21713","Dinofelis","bin_6_11","2"
"21714","Dinofelis","bin_1_6","1"
"21715","Dinofelis","bin_6_11","2"
"21716","Dinofelis","bin_1_6","1"
"21717","Dinofelis","bin_6_11","2"
"21718","Dinofelis","bin_1_6","1"
"21719","Dinofelis","bin_1_6","1"
"21720","Dinofelis","bin_1_6","1"
"21721","Dinofelis","bin_1_6","1"
"21722","Dinofelis","bin_1_6","1"
"21723","Dinofelis","bin_1_6","1"
"21724","Dinofelis","bin_1_6","1"
"21725","Dinofelis","bin_1_6","1"
"21726","Dinofelis","bin_1_6","1"
"21727","Dinofelis","bin_1_6","1"
"21728","Dinofelis","bin_1_6","1"
"21729","Dinofelis","bin_1_6","1"
"21730","Dinofelis","bin_1_6","1"
"21731","Dinofelis","bin_1_6","1"
"21732","Dinofelis","bin_1_6","1"
"21733","Dinofelis","bin_1_6","1"
"21734","Dinofelis","bin_1_6","1"
"21735","Dinofelis","bin_1_6","1"
"21736","Dinofelis","bin_1_6","1"
"21737","Dinofelis","bin_1_6","1"
"21738","Dinofelis","bin_1_6","1"
"21739","Dinofelis","bin_1_6","1"
"21740","Dinogale","bin_16_21","4"
"21741","Dinogale","bin_11_16","3"
"21742","Dinohippus","bin_21_26","5"
"21743","Dinohippus","bin_1_6","1"
"21744","Dinohippus","bin_16_21","4"
"21745","Dinohippus","bin_11_16","3"
"21746","Dinohippus","bin_6_11","2"
"21747","Dinohippus","bin_21_26","5"
"21748","Dinohippus","bin_1_6","1"
"21749","Dinohippus","bin_16_21","4"
"21750","Dinohippus","bin_11_16","3"
"21751","Dinohippus","bin_6_11","2"
"21752","Dinohippus","bin_21_26","5"
"21753","Dinohippus","bin_1_6","1"
"21754","Dinohippus","bin_16_21","4"
"21755","Dinohippus","bin_11_16","3"
"21756","Dinohippus","bin_6_11","2"
"21757","Dinohippus","bin_21_26","5"
"21758","Dinohippus","bin_1_6","1"
"21759","Dinohippus","bin_16_21","4"
"21760","Dinohippus","bin_11_16","3"
"21761","Dinohippus","bin_6_11","2"
"21762","Dinohippus","bin_21_26","5"
"21763","Dinohippus","bin_1_6","1"
"21764","Dinohippus","bin_16_21","4"
"21765","Dinohippus","bin_11_16","3"
"21766","Dinohippus","bin_6_11","2"
"21767","Dinohippus","bin_21_26","5"
"21768","Dinohippus","bin_1_6","1"
"21769","Dinohippus","bin_16_21","4"
"21770","Dinohippus","bin_11_16","3"
"21771","Dinohippus","bin_6_11","2"
"21772","Dinohippus","bin_21_26","5"
"21773","Dinohippus","bin_1_6","1"
"21774","Dinohippus","bin_16_21","4"
"21775","Dinohippus","bin_11_16","3"
"21776","Dinohippus","bin_6_11","2"
"21777","Dinohippus","bin_21_26","5"
"21778","Dinohippus","bin_1_6","1"
"21779","Dinohippus","bin_16_21","4"
"21780","Dinohippus","bin_11_16","3"
"21781","Dinohippus","bin_6_11","2"
"21782","Dinohippus","bin_21_26","5"
"21783","Dinohippus","bin_1_6","1"
"21784","Dinohippus","bin_16_21","4"
"21785","Dinohippus","bin_11_16","3"
"21786","Dinohippus","bin_6_11","2"
"21787","Dinohippus","bin_21_26","5"
"21788","Dinohippus","bin_1_6","1"
"21789","Dinohippus","bin_16_21","4"
"21790","Dinohippus","bin_11_16","3"
"21791","Dinohippus","bin_6_11","2"
"21792","Dinohippus","bin_21_26","5"
"21793","Dinohippus","bin_1_6","1"
"21794","Dinohippus","bin_16_21","4"
"21795","Dinohippus","bin_11_16","3"
"21796","Dinohippus","bin_6_11","2"
"21797","Dinohippus","bin_21_26","5"
"21798","Dinohippus","bin_1_6","1"
"21799","Dinohippus","bin_16_21","4"
"21800","Dinohippus","bin_11_16","3"
"21801","Dinohippus","bin_6_11","2"
"21802","Dinohippus","bin_21_26","5"
"21803","Dinohippus","bin_1_6","1"
"21804","Dinohippus","bin_16_21","4"
"21805","Dinohippus","bin_11_16","3"
"21806","Dinohippus","bin_6_11","2"
"21807","Dinohippus","bin_21_26","5"
"21808","Dinohippus","bin_1_6","1"
"21809","Dinohippus","bin_16_21","4"
"21810","Dinohippus","bin_11_16","3"
"21811","Dinohippus","bin_6_11","2"
"21812","Dinohippus","bin_21_26","5"
"21813","Dinohippus","bin_1_6","1"
"21814","Dinohippus","bin_16_21","4"
"21815","Dinohippus","bin_11_16","3"
"21816","Dinohippus","bin_6_11","2"
"21817","Dinohippus","bin_21_26","5"
"21818","Dinohippus","bin_1_6","1"
"21819","Dinohippus","bin_16_21","4"
"21820","Dinohippus","bin_11_16","3"
"21821","Dinohippus","bin_6_11","2"
"21822","Dinohippus","bin_21_26","5"
"21823","Dinohippus","bin_1_6","1"
"21824","Dinohippus","bin_16_21","4"
"21825","Dinohippus","bin_11_16","3"
"21826","Dinohippus","bin_6_11","2"
"21827","Dinohippus","bin_21_26","5"
"21828","Dinohippus","bin_1_6","1"
"21829","Dinohippus","bin_16_21","4"
"21830","Dinohippus","bin_11_16","3"
"21831","Dinohippus","bin_6_11","2"
"21832","Dinohippus","bin_21_26","5"
"21833","Dinohippus","bin_1_6","1"
"21834","Dinohippus","bin_16_21","4"
"21835","Dinohippus","bin_11_16","3"
"21836","Dinohippus","bin_6_11","2"
"21837","Dinohippus","bin_21_26","5"
"21838","Dinohippus","bin_1_6","1"
"21839","Dinohippus","bin_16_21","4"
"21840","Dinohippus","bin_11_16","3"
"21841","Dinohippus","bin_6_11","2"
"21842","Dinohippus","bin_21_26","5"
"21843","Dinohippus","bin_1_6","1"
"21844","Dinohippus","bin_16_21","4"
"21845","Dinohippus","bin_11_16","3"
"21846","Dinohippus","bin_6_11","2"
"21847","Dinohippus","bin_21_26","5"
"21848","Dinohippus","bin_1_6","1"
"21849","Dinohippus","bin_16_21","4"
"21850","Dinohippus","bin_11_16","3"
"21851","Dinohippus","bin_6_11","2"
"21852","Dinohippus","bin_11_16","3"
"21853","Dinohippus","bin_1_6","1"
"21854","Dinohippus","bin_6_11","2"
"21855","Dinohippus","bin_11_16","3"
"21856","Dinohippus","bin_6_11","2"
"21857","Dinohippus","bin_11_16","3"
"21858","Dinohippus","bin_6_11","2"
"21859","Dinohippus","bin_11_16","3"
"21860","Dinohippus","bin_6_11","2"
"21861","Dinohippus","bin_11_16","3"
"21862","Dinohippus","bin_6_11","2"
"21863","Dinohippus","bin_11_16","3"
"21864","Dinohippus","bin_6_11","2"
"21865","Dinohippus","bin_11_16","3"
"21866","Dinohippus","bin_6_11","2"
"21867","Dinohippus","bin_11_16","3"
"21868","Dinohippus","bin_6_11","2"
"21869","Dinohippus","bin_11_16","3"
"21870","Dinohippus","bin_6_11","2"
"21871","Dinohippus","bin_11_16","3"
"21872","Dinohippus","bin_6_11","2"
"21873","Dinohippus","bin_11_16","3"
"21874","Dinohippus","bin_6_11","2"
"21875","Dinohippus","bin_11_16","3"
"21876","Dinohippus","bin_1_6","1"
"21877","Dinohippus","bin_6_11","2"
"21878","Dinohippus","bin_6_11","2"
"21879","Dinohippus","bin_1_6","1"
"21880","Dinohippus","bin_6_11","2"
"21881","Dinohippus","bin_1_6","1"
"21882","Dinohippus","bin_6_11","2"
"21883","Dinohippus","bin_1_6","1"
"21884","Dinohippus","bin_6_11","2"
"21885","Dinohippus","bin_1_6","1"
"21886","Dinohippus","bin_6_11","2"
"21887","Dinohippus","bin_1_6","1"
"21888","Dinohippus","bin_6_11","2"
"21889","Dinohippus","bin_1_6","1"
"21890","Dinohippus","bin_6_11","2"
"21891","Dinohippus","bin_1_6","1"
"21892","Dinohippus","bin_6_11","2"
"21893","Dinohippus","bin_1_6","1"
"21894","Dinohippus","bin_6_11","2"
"21895","Dinohippus","bin_1_6","1"
"21896","Dinohippus","bin_6_11","2"
"21897","Dinohippus","bin_1_6","1"
"21898","Dinohippus","bin_6_11","2"
"21899","Dinohippus","bin_1_6","1"
"21900","Dinohippus","bin_6_11","2"
"21901","Dinohippus","bin_1_6","1"
"21902","Dinohippus","bin_6_11","2"
"21903","Dinohippus","bin_1_6","1"
"21904","Dinohippus","bin_6_11","2"
"21905","Dinohippus","bin_1_6","1"
"21906","Dinohippus","bin_6_11","2"
"21907","Dinohippus","bin_1_6","1"
"21908","Dinohippus","bin_6_11","2"
"21909","Dinohippus","bin_1_6","1"
"21910","Dinohippus","bin_6_11","2"
"21911","Dinohippus","bin_1_6","1"
"21912","Dinohippus","bin_6_11","2"
"21913","Dinohippus","bin_1_6","1"
"21914","Dinohippus","bin_6_11","2"
"21915","Dinohippus","bin_1_6","1"
"21916","Dinohippus","bin_6_11","2"
"21917","Dinohippus","bin_1_6","1"
"21918","Dinohippus","bin_6_11","2"
"21919","Dinohippus","bin_1_6","1"
"21920","Dinohippus","bin_6_11","2"
"21921","Dinohippus","bin_1_6","1"
"21922","Dinohippus","bin_6_11","2"
"21923","Dinohippus","bin_1_6","1"
"21924","Dinohippus","bin_6_11","2"
"21925","Dinohippus","bin_1_6","1"
"21926","Dinohippus","bin_6_11","2"
"21927","Dinohippus","bin_1_6","1"
"21928","Dinohippus","bin_6_11","2"
