Infraclass,genus,status,ma_min,ma_max
Multituberculata,Neoplagiaulax,extinct,63.4,65.12
Multituberculata,Neoplagiaulax,extinct,63.4,65.12
Multituberculata,Neoplagiaulax,extinct,62.5,63.39
Multituberculata,Neoplagiaulax,extinct,62.5,63.39
Multituberculata,Neoplagiaulax,extinct,62.5,63.39
Multituberculata,Neoplagiaulax,extinct,62.11,62.49
Multituberculata,Neoplagiaulax,extinct,62.11,62.49
Multituberculata,Neoplagiaulax,extinct,62.11,62.49
Multituberculata,Neoplagiaulax,extinct,62.11,62.49
Multituberculata,Neoplagiaulax,extinct,61.7,62.1
Multituberculata,Neoplagiaulax,extinct,61.7,62.1
Multituberculata,Neoplagiaulax,extinct,61.7,62.1
Multituberculata,Neoplagiaulax,extinct,61.7,62.1
Multituberculata,Neoplagiaulax,extinct,61.7,62.1
Multituberculata,Neoplagiaulax,extinct,61.7,62.1
Multituberculata,Neoplagiaulax,extinct,61.7,62.1
Multituberculata,Neoplagiaulax,extinct,60.08,61.69
Multituberculata,Neoplagiaulax,extinct,60,60.79
Multituberculata,Neoplagiaulax,extinct,60,60.79
Multituberculata,Neoplagiaulax,extinct,60,60.79
Multituberculata,Neoplagiaulax,extinct,60,60.79
Multituberculata,Neoplagiaulax,extinct,60,60.79
Multituberculata,Neoplagiaulax,extinct,60,60.79
Multituberculata,Neoplagiaulax,extinct,60,60.79
Multituberculata,Neoplagiaulax,extinct,60,60.79
Multituberculata,Neoplagiaulax,extinct,60,60.79
Multituberculata,Neoplagiaulax,extinct,60,60.79
Multituberculata,Neoplagiaulax,extinct,60,60.79
Multituberculata,Neoplagiaulax,extinct,58.9,59.99
Multituberculata,Neoplagiaulax,extinct,58.9,59.99
Multituberculata,Neoplagiaulax,extinct,58.9,59.99
Multituberculata,Neoplagiaulax,extinct,58.9,59.99
Multituberculata,Neoplagiaulax,extinct,58.9,59.99
Multituberculata,Neoplagiaulax,extinct,58.9,59.99
Multituberculata,Neoplagiaulax,extinct,58.9,59.99
Multituberculata,Neoplagiaulax,extinct,58.9,59.99
Multituberculata,Neoplagiaulax,extinct,58.9,59.99
Multituberculata,Neoplagiaulax,extinct,58.9,59.99
Multituberculata,Neoplagiaulax,extinct,58.9,59.99
Multituberculata,Neoplagiaulax,extinct,57.7,58.89
Multituberculata,Neoplagiaulax_x,extinct,66.04,69.9
Multituberculata,Neoplagiaulax_x,extinct,66.04,69.9
Multituberculata,Paracimexomys,extinct,66.04,69.9
Multituberculata,Paracimexomys,extinct,66.04,69.9
Multituberculata,Paracimexomys,extinct,66.04,69.9
Multituberculata,Paracimexomys,extinct,66.04,69.9
Multituberculata,Paracimexomys,extinct,66.04,69.9
Multituberculata,Paracimexomys,extinct,66.04,69.9
Multituberculata,Parectypodus,extinct,66.04,69.9
Multituberculata,Parectypodus,extinct,66.04,69.9
Multituberculata,Parectypodus,extinct,65.6,65.96
Multituberculata,Parectypodus,extinct,65.6,65.96
Multituberculata,Parectypodus,extinct,65.11,65.59
Multituberculata,Parectypodus,extinct,65.11,65.59
Multituberculata,Parectypodus,extinct,63.4,65.12
Multituberculata,Parectypodus,extinct,62.5,63.39
Multituberculata,Parectypodus,extinct,62.5,63.39
Multituberculata,Parectypodus,extinct,62.5,63.39
Multituberculata,Parectypodus,extinct,62.11,62.49
Multituberculata,Parectypodus,extinct,62.11,62.49
Multituberculata,Parectypodus,extinct,61.7,62.1
Multituberculata,Parectypodus,extinct,61.7,62.1
Multituberculata,Parectypodus,extinct,61.7,62.1
Multituberculata,Parectypodus,extinct,60,60.79
Multituberculata,Parectypodus,extinct,60,60.79
Multituberculata,Parectypodus,extinct,60,60.79
Multituberculata,Parectypodus,extinct,58.9,59.99
Multituberculata,Parectypodus,extinct,58.9,59.99
Multituberculata,Parectypodus,extinct,57.7,58.89
Multituberculata,Parectypodus,extinct,57.7,58.89
Multituberculata,Parectypodus,extinct,57.7,58.89
Multituberculata,Parectypodus,extinct,56.96,57.39
Multituberculata,Parectypodus,extinct,56.5,56.95
Multituberculata,Paressonodon,extinct,66.04,69.9
Multituberculata,Paressonodon,extinct,66.04,69.9
Multituberculata,Parikimys,extinct,66.04,69.9
Multituberculata,Parikimys,extinct,66.04,69.9
Multituberculata,Pentacosmodon,extinct,61.7,62.1
Multituberculata,Pentacosmodon,extinct,57.7,58.89
Multituberculata,Pentacosmodon,extinct,57.7,58.89
Multituberculata,Pentacosmodon,extinct,57.7,58.89
Multituberculata,Prochetodon,extinct,65.11,65.59
Multituberculata,Prochetodon,extinct,61.7,62.1
Multituberculata,Prochetodon,extinct,61.7,62.1
Multituberculata,Prochetodon,extinct,60,60.79
Multituberculata,Prochetodon,extinct,60,60.79
Multituberculata,Prochetodon,extinct,58.9,59.99
Multituberculata,Prochetodon,extinct,58.9,59.99
Multituberculata,Prochetodon,extinct,58.9,59.99
Multituberculata,Prochetodon,extinct,58.9,59.99
Multituberculata,Prochetodon,extinct,58.9,59.99
Multituberculata,Prochetodon,extinct,58.9,59.99
Multituberculata,Prochetodon,extinct,58.9,59.99
Multituberculata,Prochetodon,extinct,58.9,59.99
Multituberculata,Prochetodon,extinct,57.7,58.89
Multituberculata,Prochetodon,extinct,57.7,58.89
Multituberculata,Prochetodon,extinct,57.7,58.89
Multituberculata,Prochetodon,extinct,57.7,58.89
Multituberculata,Prochetodon,extinct,57.4,57.69
Multituberculata,Prochetodon,extinct,56.96,57.39
Multituberculata,Prochetodon,extinct,56.5,56.95
Multituberculata,Prochetodon,extinct,56.5,56.95
Multituberculata,Ptilodus,extinct,65.6,65.96
Multituberculata,Ptilodus,extinct,65.6,65.96
Multituberculata,Ptilodus,extinct,65.6,65.96
Multituberculata,Ptilodus,extinct,65.11,65.59
Multituberculata,Ptilodus,extinct,65.11,65.59
Multituberculata,Ptilodus,extinct,63.4,65.12
Multituberculata,Ptilodus,extinct,63.4,65.12
Multituberculata,Ptilodus,extinct,63.4,65.12
Multituberculata,Ptilodus,extinct,62.5,63.39
Multituberculata,Ptilodus,extinct,62.5,63.39
Multituberculata,Ptilodus,extinct,62.5,63.39
Multituberculata,Ptilodus,extinct,62.5,63.39
Multituberculata,Ptilodus,extinct,62.5,63.39
Multituberculata,Ptilodus,extinct,62.5,63.39
Multituberculata,Ptilodus,extinct,62.11,62.49
Multituberculata,Ptilodus,extinct,62.11,62.49
Multituberculata,Ptilodus,extinct,62.11,62.49
Multituberculata,Ptilodus,extinct,62.11,62.49
Multituberculata,Ptilodus,extinct,62.11,62.49
Multituberculata,Ptilodus,extinct,61.7,62.1
Multituberculata,Ptilodus,extinct,61.7,62.1
Multituberculata,Ptilodus,extinct,61.7,62.1
Multituberculata,Ptilodus,extinct,61.7,62.1
Multituberculata,Ptilodus,extinct,61.7,62.1
Multituberculata,Ptilodus,extinct,61.7,62.1
Multituberculata,Ptilodus,extinct,61.7,62.1
Multituberculata,Ptilodus,extinct,61.7,62.1
Multituberculata,Ptilodus,extinct,61.7,62.1
Multituberculata,Ptilodus,extinct,60.08,61.69
Multituberculata,Ptilodus,extinct,60.08,61.69
Multituberculata,Ptilodus,extinct,60.08,61.69
Multituberculata,Ptilodus,extinct,60,60.79
Multituberculata,Ptilodus,extinct,60,60.79
Multituberculata,Ptilodus,extinct,60,60.79
Multituberculata,Ptilodus,extinct,60,60.79
Multituberculata,Ptilodus,extinct,60,60.79
Multituberculata,Ptilodus,extinct,60,60.79
Multituberculata,Ptilodus,extinct,60,60.79
Multituberculata,Ptilodus,extinct,60,60.79
Multituberculata,Ptilodus,extinct,60,60.79
Multituberculata,Ptilodus,extinct,60,60.79
Multituberculata,Ptilodus,extinct,60,60.79
Multituberculata,Ptilodus,extinct,58.9,59.99
Multituberculata,Ptilodus,extinct,58.9,59.99
Multituberculata,Ptilodus,extinct,58.9,59.99
Multituberculata,Ptilodus,extinct,58.9,59.99
Multituberculata,Ptilodus,extinct,58.9,59.99
Multituberculata,Ptilodus,extinct,58.9,59.99
Multituberculata,Ptilodus,extinct,58.9,59.99
Multituberculata,Ptilodus,extinct,58.9,59.99
Multituberculata,Ptilodus,extinct,58.9,59.99
Multituberculata,Ptilodus,extinct,58.9,59.99
Multituberculata,Ptilodus,extinct,58.9,59.99
Multituberculata,Ptilodus,extinct,58.9,59.99
Multituberculata,Ptilodus,extinct,58.9,59.99
Multituberculata,Ptilodus,extinct,58.9,59.99
Multituberculata,Ptilodus,extinct,58.9,59.99
Multituberculata,Ptilodus,extinct,58.9,59.99
Multituberculata,Ptilodus,extinct,58.9,59.99
Multituberculata,Ptilodus,extinct,57.7,58.89
Multituberculata,Ptilodus,extinct,57.7,58.89
Multituberculata,Ptilodus,extinct,57.7,58.89
Multituberculata,Ptilodus,extinct,57.7,58.89
Multituberculata,Ptilodus,extinct,56.5,56.95
Multituberculata,Ptilodus,extinct,56.5,56.95
Multituberculata,Stygimys,extinct,66.04,69.9
Multituberculata,Stygimys,extinct,66.04,69.9
Multituberculata,Stygimys,extinct,65.97,66.03
Multituberculata,Stygimys,extinct,65.97,66.03
Multituberculata,Stygimys,extinct,65.6,65.96
Multituberculata,Stygimys,extinct,65.6,65.96
Multituberculata,Stygimys,extinct,65.6,65.96
Multituberculata,Stygimys,extinct,65.11,65.59
Multituberculata,Stygimys,extinct,65.11,65.59
Multituberculata,Stygimys,extinct,63.4,65.12
Multituberculata,Stygimys,extinct,62.5,63.39
Multituberculata,Stygimys,extinct,62.5,63.39
Multituberculata,Stygimys,extinct,62.5,63.39
Multituberculata,Taeniolabis,extinct,65.6,65.96
Multituberculata,Taeniolabis,extinct,65.11,65.59
Multituberculata,Taeniolabis,extinct,65.11,65.59
Multituberculata,Taeniolabis,extinct,65.11,65.59
Multituberculata,Taeniolabis,extinct,65.11,65.59
Multituberculata,Taeniolabis,extinct,65.11,65.59
Multituberculata,Valenopsalis,extinct,66.04,69.9
Multituberculata,Viridomys,extinct,63.4,65.12
Multituberculata,Xanclomys,extinct,62.5,63.39
Multituberculata,Xyronomys,extinct,65.97,66.03
Multituberculata,Xyronomys,extinct,65.6,65.96
Multituberculata,Xyronomys,extinct,65.11,65.59
Multituberculata,Xyronomys,extinct,65.11,65.59
Multituberculata,Xyronomys,extinct,62.5,63.39
Multituberculata,Xyronomys,extinct,62.5,63.39
