generation,N_shifts,logPrior,logLik,eventRate,acceptRate
6324000,56,244.609,-16103,22.4142,0.341
6325000,53,236.193,-16104.5,31.2315,0.353
6326000,53,238.439,-16112.8,28.7672,0.297
6327000,33,145.661,-16197,16.0848,0.33413
6328000,57,262.726,-16098.2,32.3841,0.3555
6329000,53,244.199,-16103.1,27.8248,0.337
6330000,56,258.945,-16100.4,29.7234,0.335
6331000,60,267.667,-16101.3,38.0661,0.361
6332000,63,291.322,-16109.7,32.7799,0.371
6333000,62,284.729,-16099.2,26.245,0.331
6334000,61,271.419,-16114.9,29.9556,0.377
6335000,64,292.121,-16116.3,32.4253,0.368
6336000,63,268.676,-16113.1,36.6719,0.361
6337000,62,281.649,-16108.2,26.0536,0.374
6338000,59,257.84,-16106,25.224,0.376
6339000,59,263.447,-16096.5,28.3604,0.364
6340000,57,254.317,-16098.1,30.4067,0.362
6341000,53,237.462,-16098.8,23.4989,0.347
6342000,51,223.643,-16092.7,32.8063,0.343
6343000,50,225.702,-16086.1,27.73,0.366
6344000,50,227.819,-16105.2,29.5588,0.345
6345000,49,217.89,-16097,31.6668,0.311
6346000,46,207.874,-16101.6,26.4765,0.321
6347000,49,225.742,-16102.5,22.5932,0.314
6348000,50,220.008,-16120.8,28.362,0.333
6349000,55,241.654,-16117.6,29.782,0.34
6350000,54,238.056,-16114.8,24.379,0.328
6351000,52,228.91,-16117.8,26.775,0.343
6352000,52,235.775,-16117,26.1608,0.353
6353000,50,222.384,-16120.5,28.3709,0.304
6354000,50,224.585,-16105.8,28.5015,0.328
6355000,53,229.103,-16104.4,25.4193,0.333
6356000,53,229.412,-16106.1,26.5235,0.325
6357000,53,226.294,-16100.5,27.9724,0.341
6358000,53,237.414,-16102.8,21.102,0.347
6359000,49,225.817,-16105.8,22.9556,0.334
6360000,48,217.456,-16117.9,21.3049,0.317
6361000,48,222.433,-16117.4,23.8025,0.34
6362000,46,214.525,-16110.6,25.1125,0.309
6363000,30,133.424,-16179.7,25.5674,0.3315
6364000,21,96.0171,-16228.4,14.0696,0.311803
6365000,33,152.374,-16187.7,18.1296,0.319
6366000,30,141.586,-16199.2,11.5104,0.334
6367000,29,132.235,-16195.3,15.1215,0.335
6368000,51,223.256,-16120.5,35.113,0.342833
6369000,51,227.618,-16126.8,15.7342,0.34
6370000,53,237.448,-16119,23.5769,0.347
6371000,50,220.723,-16119.7,24.9859,0.355
6372000,53,231.715,-16120.1,31.13,0.346
6373000,52,224.538,-16108.9,31.0283,0.337
6374000,25,103.919,-16198.9,11.6567,0.312714
6375000,25,108.117,-16222.7,16.3937,0.310636
6376000,47,200.839,-16102.1,27.1237,0.342333
6377000,48,205.255,-16113.2,26.3717,0.348
6378000,48,199.599,-16102.6,25.6897,0.313
6379000,50,210.079,-16100.8,29.771,0.333
6380000,51,225.123,-16113.2,22.3066,0.325
6381000,51,221.549,-16113.3,23.4225,0.339
6382000,51,219.161,-16107.8,28.1572,0.357
6383000,54,240.926,-16117,27.6423,0.347
6384000,53,230.445,-16111.4,26.6748,0.348
6385000,53,221.671,-16108.5,31.2267,0.354
6386000,54,229.419,-16102.2,33.5745,0.369
6387000,55,241.725,-16106.8,30.0745,0.354
6388000,55,237.848,-16110.1,30.1572,0.336
6389000,55,243.955,-16115.1,23.3315,0.365
6390000,54,232.97,-16117.3,31.983,0.343
6391000,56,244.453,-16110.8,27.6104,0.337
6392000,33,143.607,-16198,13.2678,0.32
6393000,34,148.234,-16193.5,20.0108,0.364
6394000,34,147.103,-16190.2,18.2707,0.326
6395000,32,155.729,-16201.1,11.0442,0.318
6396000,34,153.435,-16192.6,13.5119,0.327
6397000,36,156.783,-16195.1,16.3531,0.321
6398000,36,165.579,-16197.3,15.6933,0.325
6399000,35,160.764,-16209.7,13.5245,0.352
6400000,45,197.643,-16111.5,20.0135,0.347333
6401000,43,189.949,-16120,21.8281,0.338
6402000,44,198.216,-16123.7,22.461,0.322
6403000,43,194.509,-16118.5,21.7725,0.301
6404000,35,166.086,-16183.3,9.76614,0.3362
6405000,35,161.914,-16199,18.9027,0.343
6406000,34,151.028,-16200.6,24.3407,0.329
6407000,31,137.011,-16198.9,18.8608,0.322
6408000,32,141.343,-16203.8,17.7451,0.354
6409000,29,128.612,-16196,17.3483,0.345
6410000,33,146.492,-16186.9,18.347,0.339
6411000,34,158.086,-16191.2,14.1485,0.352
6412000,29,140.36,-16194.1,11.729,0.327
6413000,31,141.857,-16190.4,15.0086,0.337
6414000,35,150.463,-16195.8,24.0667,0.35
6415000,35,147.894,-16197.5,19.8204,0.342
6416000,34,149.698,-16197.2,14.8586,0.353
6417000,36,158.084,-16202.2,25.9237,0.348
6418000,22,103.318,-16234.1,7.32075,0.3205
6419000,44,191.276,-16148,23.4794,0.323062
6420000,43,207.587,-16144.4,16.1977,0.352
6421000,44,202.721,-16121.4,21.3406,0.335
6422000,44,213.533,-16128.4,20.1621,0.34
6423000,43,201.377,-16135.2,23.9378,0.338
6424000,43,199.631,-16144,19.8073,0.348
6425000,46,208.399,-16147.4,19.8517,0.351
6426000,44,185.666,-16150.4,28.8709,0.332
6427000,26,117.24,-16218.6,14.3336,0.317556
6428000,30,132.787,-16216.7,18.5922,0.330818
6429000,30,137.052,-16216.9,17.348,0.35
6430000,32,154.201,-16217.6,15.7716,0.358
6431000,30,138.597,-16216.2,19.5231,0.348
6432000,27,127.708,-16217.6,13.7608,0.3058
6433000,30,142.013,-16215.8,12.7817,0.311
6434000,48,215.191,-16137.8,26.0644,0.330125
6435000,49,211.093,-16146.1,32.8231,0.358
6436000,50,221.372,-16131.7,27.3323,0.324
6437000,48,215.338,-16123.6,21.5496,0.345
6438000,48,215.909,-16138.5,22.4442,0.352
6439000,44,195.165,-16141.5,19.1908,0.323
6440000,46,203.666,-16135.3,22.8915,0.329
6441000,49,215.847,-16138.2,28.9112,0.341
6442000,46,204.314,-16133.8,21.3622,0.338
6443000,45,192.596,-16147.2,28.1305,0.313
6444000,47,204.502,-16149.7,20.9825,0.333
6445000,49,212.137,-16155.4,23.8514,0.35
6446000,47,209.47,-16140,18.9364,0.317
6447000,44,191.085,-16138.5,21.1321,0.328
6448000,46,203.331,-16149.7,20.171,0.342
6449000,46,199.941,-16137,24.1217,0.339
6450000,45,196.739,-16137.9,21.8806,0.337
6451000,42,181.421,-16138.5,19.9283,0.314
6452000,40,173.417,-16137.8,18.3031,0.321
6453000,39,160.846,-16142.4,22.7523,0.327
6454000,45,200.977,-16147.3,19.5703,0.355
6455000,47,203.096,-16160.2,27.406,0.324
6456000,45,194.083,-16147.5,25.5431,0.369
6457000,45,205.978,-16144.3,21.2661,0.356
6458000,49,217.884,-16142.7,23.0513,0.347
6459000,48,205.254,-16151,20.2008,0.373
6460000,44,199.62,-16141.2,16.7014,0.298
6461000,44,190.526,-16152.1,22.6323,0.338
6462000,46,194.432,-16151,24.3339,0.333
6463000,46,200.503,-16149.3,20.822,0.33
6464000,46,204.8,-16160.7,24.031,0.364
6465000,45,198.874,-16143.9,20.01,0.316
6466000,46,200.053,-16168.2,26.1726,0.341
6467000,46,210.43,-16147.6,20.9849,0.339
6468000,47,217.043,-16159.4,22.2712,0.335
6469000,47,214.897,-16161.5,23.4469,0.358
6470000,47,220.68,-16158.1,19.318,0.321
6471000,48,219.212,-16150.6,25.4192,0.342
6472000,50,229.462,-16153.5,23.3127,0.366
6473000,51,234.307,-16157.5,28.6991,0.375
6474000,49,224.603,-16157.8,22.3474,0.374
6475000,53,235.103,-16155,31.3558,0.339
6476000,54,244.4,-16151.3,23.6557,0.368
6477000,54,232.861,-16150.8,25.7687,0.395
6478000,55,238.88,-16151.4,35.3273,0.348
6479000,50,225.175,-16145.2,21.3819,0.348
6480000,50,213.248,-16140.6,30.9149,0.368
6481000,48,218.071,-16142.3,20.7689,0.334
6482000,25,119.303,-16210.7,11.9459,0.318215
6483000,24,115.861,-16212.3,13.6342,0.309
6484000,25,117.783,-16198.9,12.1566,0.27
6485000,31,129.229,-16217.8,19.5779,0.321037
6486000,30,127.189,-16219.3,12.9116,0.317
6487000,28,135.007,-16212.7,13.6507,0.32
6488000,38,156.035,-16150.5,20.0677,0.334714
6489000,41,171.076,-16143,18.0639,0.333
6490000,39,155.319,-16146.1,18.9786,0.301
6491000,40,151.668,-16145.9,28.3184,0.317
6492000,42,173.136,-16150.6,21.7835,0.326
6493000,40,165.69,-16141.5,16.8656,0.288
6494000,41,169.339,-16144.1,23.9797,0.34
6495000,42,165.654,-16143.6,26.2782,0.316
6496000,43,174.926,-16141,20.3296,0.339
6497000,42,174.589,-16154.8,21.9899,0.331
6498000,25,121.97,-16214.7,9.77662,0.30925
6499000,27,125.98,-16210.9,16.1762,0.321439
6500000,27,131.838,-16208.5,13.8368,0.323
6501000,27,139.747,-16202.5,11.6901,0.317
6502000,27,139.582,-16203,11.0065,0.294
6503000,30,138.768,-16206.4,22.5903,0.337
6504000,28,139.709,-16206.2,18.1604,0.323
6505000,25,114.963,-16218.4,10.9661,0.295
6506000,31,153.336,-16214.9,13.7735,0.334
6507000,32,152.05,-16217.3,16.6021,0.357
6508000,34,153.268,-16178.7,17.4559,0.308524
6509000,35,158.066,-16170.3,21.1488,0.323
6510000,32,149.803,-16188.9,14.5193,0.311
6511000,32,145.812,-16204,15.2387,0.329
6512000,32,149.91,-16215.4,10.8013,0.32
6513000,31,141.157,-16210.7,19.9068,0.32
6514000,31,147.989,-16181,14.9473,0.3142
6515000,49,216.011,-16133.4,23.2766,0.341833
6516000,47,206.72,-16130.7,25.4361,0.314
6517000,46,201.763,-16127.2,26.7348,0.331
6518000,48,214.663,-16123.3,30.2775,0.349
6519000,48,216.044,-16133,23.1382,0.369
6520000,49,214.71,-16120,25.6193,0.332
6521000,52,227.853,-16121.1,24.968,0.36
6522000,53,222.261,-16123.4,23.5527,0.315
6523000,29,126.929,-16214.8,23.2292,0.3161
6524000,29,137.171,-16221.4,16.9818,0.337
6525000,28,136.867,-16208.8,15.3031,0.323
6526000,27,131.689,-16206.8,12.47,0.288
6527000,31,142.693,-16188,17.3172,0.321615
6528000,31,148.733,-16184.6,12.6535,0.332
6529000,32,133.733,-16185.6,19.1692,0.325
6530000,37,171.621,-16185.4,16.4943,0.314
6531000,37,164.468,-16178.1,18.9165,0.375
6532000,36,163.732,-16188.4,17.2873,0.323
6533000,42,182.091,-16126.3,24.8351,0.339
6534000,43,185.279,-16123.9,25.4991,0.334
6535000,43,188.19,-16124.8,24.5098,0.34
6536000,47,202.884,-16110.7,25.9103,0.333
6537000,46,200.953,-16127.9,24.1683,0.349
6538000,46,208.334,-16132.7,20.0476,0.341
6539000,49,221.958,-16125.6,21.4173,0.33
6540000,50,227.49,-16127.8,25.245,0.321
6541000,53,245.694,-16131,24.5929,0.39
6542000,52,241.193,-16120.8,20.7468,0.372
6543000,50,215.415,-16124.3,29.0332,0.371
6544000,30,144.109,-16214.9,15.2149,0.321111
6545000,30,137.7,-16203,18.9533,0.354
6546000,49,205.325,-16125.7,20.318,0.353667
6547000,48,199.739,-16126.9,24.519,0.394
6548000,47,190.056,-16126.7,29.0615,0.327
6549000,50,212.234,-16126,25.3503,0.339
6550000,49,210.781,-16120.4,22.0117,0.333
6551000,46,200.604,-16129.7,22.3862,0.336
6552000,45,192.038,-16131.1,24.0497,0.329
6553000,43,175.974,-16140.3,24.0013,0.315
6554000,41,175.253,-16118.3,18.1195,0.349
6555000,43,184.407,-16124.5,21.6228,0.338
6556000,35,146.26,-16164.2,25.292,0.324583
6557000,30,131.145,-16165.9,17.5844,0.31
6558000,38,176.304,-16127.3,17.2816,0.315333
6559000,39,176.972,-16130,17.975,0.304
6560000,40,185.946,-16140.4,14.4048,0.323
6561000,39,174.833,-16123.2,17.6424,0.331
6562000,39,176.461,-16128.1,14.0271,0.315
6563000,43,197.331,-16128.2,16.9496,0.331
6564000,42,197.299,-16138.8,20.2594,0.361
6565000,43,189.165,-16133.4,26.8277,0.338
6566000,37,181.918,-16176.8,13.4514,0.330889
6567000,45,204.368,-16124.8,24.6333,0.3475
6568000,44,206.192,-16110.8,19.3127,0.325
6569000,45,203.851,-16122.7,27.7235,0.345
6570000,46,215.82,-16117.6,26.4077,0.31
6571000,45,209.756,-16116,24.6293,0.322
6572000,44,194.844,-16121.9,21.3084,0.344
6573000,45,199.747,-16117.1,23.5035,0.322
6574000,44,194.438,-16128,22.0635,0.369
6575000,48,200.279,-16122.7,26.2297,0.306
6576000,49,200.366,-16139.9,30.8846,0.358
6577000,39,168.47,-16162.3,23.504,0.354818
6578000,40,175.259,-16160,22.0379,0.35
6579000,39,167.292,-16155.3,26.0523,0.322
6580000,34,149.732,-16166.2,15.3024,0.343
6581000,33,139.712,-16162.1,20.3255,0.313
6582000,35,157.216,-16164.5,19.374,0.354
6583000,60,251.195,-16111,33.7379,0.354857
6584000,65,273.877,-16117.9,32.7822,0.37
6585000,66,282.574,-16104.9,37.6645,0.354
6586000,66,284.006,-16099.7,36.0834,0.387
6587000,35,158.425,-16181.9,19.7532,0.331
6588000,39,194.322,-16214.8,15.9937,0.339977
6589000,38,179.728,-16174.4,18.8939,0.325
6590000,39,182.703,-16196,19.8016,0.3555
6591000,40,192.996,-16196.8,25.4805,0.351
6592000,40,195.378,-16202.7,18.5133,0.353
6593000,39,195.68,-16208.3,14.9903,0.353
6594000,35,164.515,-16198.3,14.9815,0.316735
6595000,36,172.962,-16212.1,14.7584,0.332
6596000,36,171.198,-16205.9,17.4102,0.36
6597000,31,151.862,-16221.5,14.5797,0.332
6598000,50,216.357,-16105.6,24.7197,0.357583
6599000,48,197.136,-16125,30.177,0.305
6600000,49,206.145,-16117.4,26.1086,0.335
6601000,49,207.447,-16118.8,26.4894,0.314
6602000,48,201.813,-16124.2,25.6079,0.305
6603000,52,223.229,-16129.4,25.3962,0.334
6604000,53,228.918,-16129.1,27.4218,0.349
6605000,55,240.845,-16130.6,30.2629,0.341
6606000,55,242.931,-16130,27.3621,0.366
6607000,53,233.613,-16118.4,26.2677,0.349
6608000,52,216.455,-16119.2,26.7194,0.296
6609000,53,220.887,-16113.8,28.9068,0.346
6610000,57,239.987,-16127.9,28.9379,0.301
6611000,58,233.171,-16115,37.5795,0.326
6612000,59,247.776,-16116.6,26.9232,0.34
6613000,59,247.896,-16138.6,34.2597,0.346
6614000,27,127.872,-16207.1,14.3288,0.346944
6615000,38,172.117,-16198.4,18.5169,0.339269
6616000,54,228.972,-16121.3,26.4248,0.360333
6617000,61,259.261,-16102.7,32.655,0.339
6618000,58,254.44,-16104.4,26.3865,0.358
6619000,55,245.137,-16099.4,30.3602,0.356
6620000,59,259.345,-16099.1,36.8634,0.331
6621000,36,175.074,-16201.4,14.6051,0.342333
6622000,35,157.66,-16211.1,21.7213,0.344
6623000,36,161.214,-16215.1,19.1459,0.375
6624000,34,152.967,-16209.3,17.0711,0.328
6625000,34,148.714,-16198.6,21.1291,0.353
6626000,30,134.763,-16212.6,12.6145,0.356
6627000,52,219.326,-16105.5,25.3898,0.338857
6628000,52,222.167,-16105,22.8062,0.347
6629000,51,219.567,-16102.6,30.1795,0.328
6630000,49,215.51,-16109.3,28.4115,0.328
6631000,49,208.189,-16086.6,19.8891,0.351
6632000,50,214.143,-16090.5,25.8277,0.3
6633000,49,200.621,-16084,28.115,0.336
6634000,51,209.666,-16094.9,24.526,0.332
6635000,50,209.84,-16106.8,24.6358,0.309
6636000,49,215.154,-16090.4,19.9611,0.323
6637000,46,202.677,-16096,23.0116,0.335
6638000,47,207.777,-16107.9,25.3037,0.323
6639000,47,204.917,-16107.1,18.0218,0.358
6640000,49,213.779,-16103.8,26.0977,0.328
6641000,52,213.076,-16100.1,36.0469,0.315
6642000,53,227.187,-16092.9,30.9668,0.374
6643000,53,227.114,-16095,31.6638,0.343
6644000,55,237.508,-16104.6,27.1965,0.343
6645000,55,234.457,-16115,28.8011,0.343
6646000,54,218.686,-16109.6,32.8879,0.333
6647000,55,232.327,-16098,24.0025,0.334
6648000,56,236.96,-16103.3,26.2667,0.364
6649000,60,249.136,-16106.2,32.0968,0.359
6650000,58,248.065,-16102.2,29.5954,0.334
6651000,59,250.193,-16101.1,30.1013,0.339
6652000,62,268.107,-16104.7,31.0041,0.357
6653000,62,260.842,-16105.8,30.0862,0.351
6654000,63,269.407,-16117.6,37.4358,0.387
6655000,60,245.237,-16115.7,35.2688,0.355
6656000,62,262.563,-16109.7,37.0967,0.353
6657000,63,273.798,-16108.3,34.398,0.353
6658000,60,268.403,-16108.4,30.1569,0.361
6659000,61,269.628,-16110.9,35.74,0.353
6660000,64,287.176,-16114.6,33.9098,0.378
6661000,62,273.466,-16108.4,33.1043,0.36
6662000,64,282.009,-16112.3,30.2861,0.377
6663000,68,313.564,-16114.8,27.225,0.371
6664000,66,293.794,-16112.1,40.0527,0.37
6665000,63,283.035,-16109.1,30.7653,0.362
6666000,64,290.717,-16110.9,29.2957,0.374
6667000,62,283.288,-16100,28.0344,0.367
6668000,61,267.777,-16106.7,29.6859,0.343
6669000,62,274.705,-16113.3,31.0794,0.362
6670000,63,274.295,-16125.4,32.7418,0.349
6671000,61,281.265,-16116,25.9255,0.365
6672000,62,279.171,-16120.5,32.1349,0.35
6673000,62,270.812,-16129.1,27.9658,0.342
6674000,58,264.232,-16106.3,26.5872,0.368
6675000,53,230.975,-16116.2,28.5077,0.331
6676000,53,233.348,-16122.3,27.7633,0.36
6677000,56,255.325,-16127.7,21.4714,0.346
6678000,54,235.406,-16131.9,29.5798,0.341
6679000,48,210.179,-16126.3,23.5795,0.347
6680000,48,204.355,-16113.1,24.6736,0.355
6681000,51,219.304,-16121.6,25.0785,0.347
6682000,51,214.055,-16124.3,28.3372,0.347
6683000,50,207.999,-16122.9,30.4664,0.321
6684000,48,206.707,-16119.1,20.6634,0.326
6685000,48,199.208,-16115.3,30.4285,0.363
6686000,49,221.302,-16117.7,18.3607,0.367
6687000,49,224.652,-16114.4,20.8594,0.331
6688000,48,212.794,-16116.1,18.5285,0.343
6689000,48,209.574,-16128.5,24.4171,0.339
6690000,52,237.708,-16128.1,22.5869,0.35
6691000,56,245.093,-16128.2,24.2868,0.374
6692000,55,242.68,-16125.8,29.8681,0.355
6693000,57,245.878,-16128,29.2479,0.374
6694000,57,252.429,-16120.1,28.5683,0.368
6695000,52,218.118,-16122.5,27.9388,0.341
6696000,53,222.402,-16120,27.0707,0.339
6697000,55,243.924,-16121,27.6617,0.348
6698000,55,234.484,-16126.6,30.7331,0.355
6699000,62,269.118,-16118.9,33.6905,0.342
6700000,57,252.24,-16116.8,25.8333,0.337
6701000,51,219.556,-16120.8,27.6081,0.346
6702000,54,250.875,-16116.1,24.0796,0.364
6703000,56,252.841,-16118.5,30.9545,0.357
6704000,56,256.515,-16116.3,20.6707,0.386
6705000,54,235.316,-16111.3,31.8403,0.352
6706000,53,237.157,-16121.7,25.5719,0.311
6707000,51,229.815,-16125.8,26.4909,0.364
6708000,48,214.493,-16120.4,25.2793,0.32
6709000,47,210.155,-16125.7,19.4276,0.343
6710000,45,190.417,-16114.3,27.4619,0.346
6711000,49,224.416,-16123.5,21.368,0.344
6712000,49,214.553,-16123.6,31.5979,0.358
6713000,48,206.544,-16128.4,22.5714,0.344
6714000,49,207.628,-16124.8,24.6113,0.366
6715000,49,199.079,-16115.4,22.9302,0.351
6716000,49,208.104,-16118.9,24.3302,0.339
6717000,48,200.437,-16132.8,24.211,0.342
6718000,49,215.133,-16120,27.9,0.356
6719000,49,201.257,-16132.8,25.951,0.338
6720000,48,211.302,-16122.1,20.7061,0.349
6721000,50,221.119,-16124,26.2656,0.356
6722000,52,229.094,-16121.8,31.4812,0.342
6723000,52,220.914,-16133.6,37.7083,0.359
6724000,49,213.064,-16128.5,30.9692,0.352
6725000,50,218.923,-16131.1,22.3682,0.359
6726000,54,233.857,-16126.3,31.8705,0.372
6727000,56,225.728,-16120.1,43.6883,0.354
6728000,58,253.989,-16123.3,32.8243,0.37
6729000,59,273.398,-16128.8,26.3224,0.365
6730000,61,279.973,-16115.5,32.8962,0.326
6731000,60,276.489,-16119.4,26.2655,0.366
6732000,59,266.756,-16111.9,32.2792,0.369
6733000,56,250.222,-16106.4,24.3519,0.357
6734000,58,251.548,-16114.3,27.8388,0.364
6735000,57,254.958,-16112.4,31.0227,0.313
6736000,59,257.083,-16113.4,31.2753,0.356
6737000,56,241.124,-16119.6,29.3848,0.363
6738000,29,133.023,-16216.8,17.3709,0.328901
6739000,31,143.559,-16172.9,14.6475,0.323593
6740000,30,136.91,-16178,12.7731,0.321
6741000,29,135.811,-16216.3,14.283,0.331
6742000,29,128.657,-16177.4,15.4953,0.311
6743000,30,138.92,-16186.1,17.4825,0.335
6744000,32,150.682,-16184.5,14.2845,0.327
6745000,51,209.945,-16113.6,23.3535,0.349625
6746000,53,206.085,-16123.5,31.3895,0.365
6747000,53,224.551,-16122.8,28.3519,0.377
6748000,54,227.435,-16124.1,30.648,0.351
6749000,53,215.296,-16128.1,32.7728,0.347
6750000,54,226.28,-16129.3,25.066,0.364
6751000,39,173.241,-16183,16.8152,0.325571
6752000,26,122.248,-16220.2,9.49346,0.320739
6753000,26,126.117,-16218,11.3064,0.313083
6754000,26,129.632,-16216.8,8.89968,0.303
6755000,27,130.202,-16214.4,12.7309,0.295
6756000,53,232.036,-16135.9,26.2681,0.353333
6757000,51,226.387,-16132.8,30.2047,0.351
6758000,49,203.78,-16141.1,33.158,0.353
6759000,49,210.435,-16152.9,26.5837,0.346
6760000,52,233.699,-16144.3,22.1031,0.37
6761000,48,206.225,-16146.2,26.9388,0.341
6762000,50,204.811,-16134.7,29.1793,0.37
6763000,49,205.85,-16140.7,31.0825,0.344
6764000,48,205.883,-16137.1,28.2807,0.334
6765000,51,224.848,-16144.5,27.3791,0.345
6766000,54,225.656,-16154.5,30.6716,0.357
6767000,52,228.901,-16152.6,18.8239,0.351
6768000,53,230.308,-16137.8,27.5785,0.362
6769000,54,235.986,-16149.2,28.7518,0.34
6770000,53,233.194,-16145,27.4251,0.382
6771000,53,224.544,-16135.3,33.6078,0.366
6772000,55,251.523,-16124.4,22.5915,0.346
6773000,54,241.536,-16124.1,26.3326,0.345
6774000,55,257.512,-16126.6,23.4764,0.376
6775000,56,246.985,-16121.7,26.7193,0.369
6776000,56,235.032,-16123.8,30.4424,0.329
6777000,57,240.683,-16129.7,27.0898,0.367
6778000,57,247.605,-16131.5,23.4752,0.36
6779000,35,156.391,-16174.3,15.0313,0.333179
6780000,52,230.597,-16132.9,20.9722,0.373
6781000,53,230.388,-16129.7,26.9673,0.37
6782000,56,254.193,-16121.8,21.0699,0.384
6783000,58,251.832,-16121.7,31.7011,0.365
6784000,61,273.114,-16124.2,30.8589,0.354
6785000,61,265.612,-16132,33.5718,0.398
6786000,58,256.884,-16114.8,27.8882,0.358
6787000,60,262.023,-16115.9,24.3593,0.359
6788000,58,242.494,-16137.7,28.6854,0.354
6789000,54,237.694,-16126.4,23.0984,0.356
6790000,52,227.743,-16122.5,28.2669,0.373
6791000,51,226.436,-16131.9,26.339,0.363
6792000,55,252.374,-16132.1,24.3432,0.363
6793000,58,275.765,-16130.6,20.5536,0.383
6794000,57,252.326,-16125.3,30.4131,0.369
6795000,59,264.667,-16129.8,32.7714,0.383
6796000,59,273.66,-16127.2,26.6193,0.384
6797000,65,303.117,-16124.3,27.6716,0.365
6798000,68,306.422,-16112.4,38.4163,0.381
6799000,67,304.825,-16124.8,31.3185,0.383
6800000,64,285.034,-16117.1,35.0466,0.367
6801000,65,308.407,-16123.3,29.6804,0.388
6802000,62,282.324,-16134,28.5519,0.374
6803000,60,261.465,-16126.7,32.0355,0.4
6804000,58,254.78,-16127.2,33.9741,0.332
6805000,57,251.093,-16137.1,32.9579,0.351
6806000,56,250.959,-16137.1,29.3833,0.329
6807000,56,254.837,-16108.7,27.7597,0.344
6808000,54,247.833,-16108.3,22.7001,0.331
6809000,56,247.294,-16112.8,30.4035,0.356
6810000,59,257.527,-16118.8,33.6563,0.347
6811000,63,279.743,-16115.4,30.2877,0.348
6812000,61,271.665,-16132.6,27.6194,0.368
6813000,57,248.719,-16126.4,32.0761,0.345
6814000,54,246.278,-16133.8,26.9306,0.38
6815000,54,232.743,-16125.4,34.1205,0.349
6816000,53,221.892,-16123.9,32.7502,0.361
6817000,54,232.038,-16131.2,32.699,0.32
6818000,53,234.534,-16127.9,25.5801,0.356
6819000,54,236.979,-16120.5,26.4752,0.385
6820000,53,229.718,-16117.6,34.7139,0.335
6821000,53,240.291,-16126.8,26.2145,0.367
6822000,51,220.231,-16124.5,21.4866,0.332
6823000,49,216.672,-16130.6,20.812,0.332
6824000,49,221.131,-16131.4,20.1847,0.344
6825000,46,204.753,-16149.1,19.7893,0.316
6826000,47,210.898,-16150.7,25.8023,0.317
6827000,44,204.43,-16159.2,16.2768,0.365
6828000,43,193.28,-16144.6,24.4438,0.336
6829000,45,201.374,-16140.7,23.2401,0.352
6830000,44,191.114,-16136.7,20.0403,0.327
6831000,45,193.997,-16137.5,28.7387,0.332
6832000,47,206.508,-16141.5,21.0266,0.369
6833000,48,207.308,-16149.4,26.619,0.313
6834000,48,222.351,-16149.4,23.5412,0.359
6835000,45,192.538,-16138.1,27.5756,0.334
6836000,44,185.946,-16138.9,26.2037,0.327
6837000,43,181.791,-16135.9,22.0444,0.3
6838000,39,161.13,-16136.7,24.4147,0.339
6839000,39,159.543,-16127.2,20.5734,0.3
6840000,35,160.61,-16191.1,17.6196,0.339328
6841000,35,170.833,-16187,19.7283,0.340742
6842000,34,172.918,-16195.5,10.5539,0.336
6843000,35,166.617,-16192.2,17.7131,0.34
6844000,32,147.277,-16188.5,19.99,0.349
6845000,25,121.102,-16202.3,11.2646,0.330333
6846000,42,171.679,-16147.5,28.0621,0.323429
6847000,45,194.19,-16148.8,24.0492,0.346
6848000,48,214.176,-16142.9,27.8838,0.384
6849000,49,229.744,-16143.2,26.2865,0.34
6850000,52,243.536,-16139.9,24.3,0.364
6851000,47,208.129,-16143.3,25.4145,0.331
6852000,45,208.594,-16147.7,25.562,0.338
6853000,49,229.883,-16159.9,22.8622,0.352
6854000,49,229.928,-16151.2,25.4488,0.333
6855000,46,210.688,-16142.6,27.7626,0.361
6856000,45,205.039,-16140,22.6908,0.342
6857000,41,192.718,-16143.5,18.143,0.333
6858000,41,186.332,-16155.6,20.2183,0.331
6859000,32,147.177,-16186,17.2718,0.340933
6860000,33,155.293,-16188.6,14.3416,0.371
6861000,37,176.034,-16204.4,16.5946,0.401
6862000,35,167.602,-16196.7,18.992,0.345
6863000,31,135.322,-16206.8,13.6136,0.329667
6864000,31,128.651,-16206.6,16.8186,0.341
6865000,35,147.057,-16197.4,19.0948,0.344
6866000,34,147.467,-16184.2,23.4057,0.354
6867000,36,160.206,-16188.2,23.0307,0.331
6868000,40,185.031,-16194.8,18.5858,0.351
6869000,40,182.367,-16185.3,19.7557,0.36
6870000,38,175.764,-16184.4,23.8706,0.354
6871000,33,148.629,-16186.9,21.7723,0.358
6872000,33,157.289,-16183.5,18.5081,0.325
6873000,36,174.071,-16187.8,19.6818,0.321
6874000,34,164.438,-16184.7,16.2201,0.338
6875000,32,142.096,-16196.2,21.7348,0.312
6876000,25,109.972,-16195.5,10.6059,0.318071
6877000,26,104.055,-16193,10.2858,0.312
6878000,26,106.738,-16189.3,11.5772,0.282
6879000,26,108.198,-16201.6,14.1133,0.312
6880000,27,104.439,-16196.8,16.6014,0.286
6881000,45,207.097,-16143.2,17.2165,0.34387
6882000,43,188.884,-16157.6,27.0893,0.318
6883000,44,202.666,-16150.1,22.0271,0.335
6884000,44,213.681,-16152.4,17.2156,0.337
6885000,45,208.03,-16156.9,22.4741,0.355
6886000,44,201.477,-16159.7,19.7321,0.357
