generation,N_shifts,logPrior,logLik,eventRate,acceptRate
7200000,43,187.668,-15729.5,20.953,0.339
7201000,36,158.154,-15738.7,13.5482,0.311325
7202000,34,145.705,-15733,18.5906,0.308
7203000,26,110.6,-15785.9,12.0607,0.305222
7204000,26,106.688,-15789.9,12.1329,0.305
7205000,25,105.3,-15785.3,11.7868,0.321
7206000,41,171.274,-15723.7,23.661,0.342667
7207000,40,169.773,-15727.2,23.4726,0.355
7208000,37,154.235,-15716,21.0173,0.363
7209000,33,142.032,-15738,15.6538,0.329143
7210000,35,151.511,-15735.2,20.1359,0.322
7211000,34,151.393,-15746.3,16.5236,0.349
7212000,33,141.285,-15734.1,18.6721,0.327
7213000,33,150.263,-15722.5,16.5718,0.328
7214000,33,144.209,-15736.3,19.1416,0.325
7215000,36,156.465,-15738.4,15.511,0.288
7216000,39,156.676,-15744.4,25.5827,0.336
7217000,38,165.784,-15742.2,18.7345,0.351
7218000,38,177.727,-15757,15.9879,0.329
7219000,35,151.122,-15750.1,21.9581,0.349
7220000,33,144.19,-15755,15.2051,0.349
7221000,33,150.77,-15741.8,13.2458,0.307
7222000,34,156.883,-15742,16.2479,0.327
7223000,31,130.121,-15751.6,18.2557,0.328
7224000,30,124.297,-15753.6,16.9514,0.313143
7225000,30,124.127,-15762.3,14.8056,0.294
7226000,30,127.839,-15761.6,13.3324,0.293
7227000,30,121.517,-15758.6,16.446,0.311
7228000,30,126.384,-15762.3,15.8726,0.307
7229000,31,130.567,-15756.4,14.8938,0.334
7230000,34,144.283,-15762.4,16.7698,0.323
7231000,36,154.635,-15764,17.0443,0.356
7232000,30,116.75,-15753.6,13.1545,0.319556
7233000,29,115.91,-15746.1,14.7013,0.317
7234000,30,122.188,-15742.7,17.0642,0.336
7235000,30,126.637,-15739.9,15.0871,0.325
7236000,34,140.973,-15750,14.5635,0.3112
7237000,32,131.786,-15745.4,16.9915,0.32
7238000,33,131.712,-15751.3,20.5522,0.338
7239000,32,138.927,-15765.9,16.2602,0.339
7240000,33,141.679,-15766,16.0625,0.344
7241000,29,126.354,-15778.6,13.9929,0.345
7242000,28,116.498,-15773,16.1793,0.36
7243000,27,122.372,-15746.1,11.3856,0.307125
7244000,29,129.212,-15741.2,10.2122,0.307
7245000,29,132.494,-15744.7,10.1796,0.304
7246000,27,119.182,-15750.2,16.4178,0.313
7247000,27,117.812,-15735.2,18.7001,0.314
7248000,26,116.133,-15746.9,12.4558,0.311
7249000,26,105.335,-15791.6,16.9261,0.304571
7250000,28,119.273,-15793.1,17.0711,0.339
7251000,33,141.777,-15731.1,10.4982,0.32314
7252000,35,147.662,-15733.4,15.6919,0.347
7253000,34,142.3,-15730,26.2876,0.323
7254000,34,150.662,-15725.7,13.7399,0.325
7255000,33,134.601,-15724.6,15.9259,0.342
7256000,35,148.683,-15728.8,18.2151,0.298
7257000,33,136.587,-15718.7,12.6989,0.336
7258000,34,136.859,-15718.2,21.6298,0.348
7259000,24,93.994,-15772.6,12.4616,0.310944
7260000,27,110.53,-15775.7,18.0865,0.3124
7261000,26,109.063,-15762.9,16.5098,0.298923
7262000,28,121.947,-15755.4,12.9051,0.333
7263000,38,163.718,-15729.4,15.0307,0.3358
7264000,37,146.211,-15726.2,23.8978,0.346
7265000,35,142.792,-15732.3,22.5809,0.321
7266000,38,163.712,-15720.8,17.4045,0.322
7267000,39,166.313,-15722.6,21.3892,0.342
7268000,39,159.984,-15724.8,21.1539,0.333
7269000,38,167.734,-15711.2,18.4561,0.324
7270000,40,176.649,-15705,22.4834,0.299
7271000,40,181.395,-15701.3,22.1516,0.33
7272000,39,167.987,-15698.6,20.6175,0.361
7273000,40,170.497,-15701.9,18.7677,0.343
7274000,43,183.276,-15703.6,22.065,0.35
7275000,44,192.46,-15702.6,25.5105,0.365
7276000,41,188.133,-15706.6,17.8284,0.359
7277000,40,176.975,-15694.4,25.8297,0.341
7278000,39,177.696,-15693.6,18.5462,0.341
7279000,40,182.122,-15695.1,23.6753,0.353
7280000,43,199.145,-15699,20.539,0.363
7281000,41,181.818,-15698.6,20.2245,0.35
7282000,42,181.458,-15693.8,29.428,0.329
7283000,41,185.056,-15699.1,18.5569,0.354
7284000,43,188.615,-15701.2,19.6396,0.355
7285000,42,177.282,-15706,21.8952,0.337
7286000,42,175.406,-15698.1,22.1199,0.365
7287000,41,151.397,-15686.5,26.8386,0.357
7288000,40,146.925,-15683.5,28.9393,0.351
7289000,41,154.009,-15690.6,21.439,0.319
7290000,41,160.965,-15695.7,20.8246,0.338
7291000,41,157.882,-15699.3,20.6717,0.334
7292000,41,155.093,-15693.6,26.6285,0.331
7293000,41,169.68,-15699.7,16.4369,0.334
7294000,38,152.693,-15697.9,21.3842,0.335
7295000,35,146.87,-15682.1,17.9791,0.31
7296000,36,152.838,-15681.7,17.8605,0.319
7297000,35,149.644,-15689.4,18.0669,0.291
7298000,38,158.723,-15695.6,21.4995,0.329
7299000,39,158.64,-15689.6,22.9786,0.34
7300000,36,149.082,-15707.3,21.0463,0.329
7301000,35,140.286,-15689.1,19.7453,0.318
7302000,38,159.164,-15689.1,12.6764,0.308
7303000,42,179.638,-15683.7,19.2258,0.334
7304000,29,128.959,-15754.4,14.3315,0.310952
7305000,28,124.917,-15751.7,10.9944,0.292
7306000,24,98.6678,-15776.6,14.4302,0.306478
7307000,20,83.0872,-15786.4,10.8531,0.297292
7308000,21,84.6239,-15777.5,11.5939,0.278
7309000,21,85.202,-15781.2,9.0609,0.274
7310000,39,158.75,-15675.3,23.1508,0.340143
7311000,39,169.269,-15683,15.5092,0.35
7312000,38,160.928,-15680.3,15.9873,0.3
7313000,39,169.484,-15676.4,15.3588,0.344
7314000,39,165.047,-15668.3,19.2694,0.335
7315000,39,168.131,-15678.4,17.787,0.335
7316000,41,176.578,-15679.8,16.6067,0.323
7317000,43,184.804,-15680.9,20.7014,0.347
7318000,35,157.04,-15721.2,13.616,0.310077
7319000,36,157.499,-15734.9,18.1246,0.321
7320000,37,166.577,-15733.2,20.7794,0.353
7321000,35,157.909,-15731,20.1964,0.311
7322000,33,145.296,-15742.9,17.3781,0.335
7323000,34,148.835,-15742.9,20.2852,0.292
7324000,42,184.473,-15690.2,20.2089,0.336714
7325000,44,197.419,-15694.1,16.1256,0.365
7326000,40,168.001,-15699.6,21.3415,0.337
7327000,38,147.424,-15694,23.0075,0.303
7328000,39,169.166,-15697.3,16.1695,0.311
7329000,39,165.009,-15695.1,25.1104,0.322
7330000,40,176.441,-15680.3,18.1135,0.334
7331000,40,156.718,-15687.1,21.7897,0.319
7332000,39,157.813,-15676.2,22.8195,0.309
7333000,44,199.657,-15682.6,17.5323,0.306
7334000,43,180.118,-15677.9,28.3346,0.354
7335000,43,189.863,-15684.6,19.4351,0.345
7336000,43,186.768,-15688.9,19.6975,0.307
7337000,47,208.838,-15690.4,25.5236,0.327
7338000,50,206.638,-15695.6,27.0795,0.36
7339000,49,197.296,-15690.8,25.7515,0.377
7340000,45,174.349,-15695.4,27.0049,0.361
7341000,43,183.695,-15689,22.1584,0.331
7342000,41,180.015,-15683.8,15.5009,0.315
7343000,44,186.42,-15672.4,25.5705,0.327
7344000,41,179.677,-15683.5,22.6358,0.344
7345000,43,181.844,-15671.5,19.9201,0.348
7346000,44,191.36,-15668.6,23.5918,0.32
7347000,44,190.119,-15671,19.958,0.344
7348000,48,206.088,-15672.5,21.325,0.351
7349000,22,101.017,-15804,11.7327,0.287175
7350000,29,117.994,-15749,13.0453,0.307778
7351000,32,132.526,-15744.7,20.0826,0.303
7352000,32,131.792,-15746,17.8398,0.345
7353000,33,139.919,-15744.3,19.2468,0.347
7354000,26,98.0296,-15789.5,15.8674,0.310625
7355000,33,155.324,-15745.2,12.2879,0.32
7356000,34,156.215,-15749.6,10.9346,0.344
7357000,32,142.22,-15747.8,13.1218,0.303
7358000,33,139.347,-15737.9,21.104,0.323
7359000,35,154.961,-15736.2,14.4508,0.34
7360000,34,148.714,-15731.9,16.2698,0.336
7361000,35,150.953,-15721.8,18.7523,0.315
7362000,36,150.325,-15720.6,24.0508,0.316
7363000,40,174.783,-15733,19.6644,0.354
7364000,40,168.967,-15718.4,22.0523,0.363
7365000,35,142.813,-15732.4,18.2518,0.319
7366000,19,73.6729,-15802.1,13.7796,0.31275
7367000,22,84.2458,-15786.4,19.3006,0.299
7368000,24,87.6456,-15795.7,18.4068,0.286
7369000,29,121.543,-15732.4,11.9623,0.30925
7370000,29,116.612,-15738.1,15.6754,0.314
7371000,29,123.115,-15730.7,11.1673,0.314
7372000,32,128.43,-15726.2,16.6401,0.286
7373000,32,130.775,-15728.4,16.1094,0.296
7374000,53,231.27,-15685.6,24.0949,0.352385
7375000,56,243.21,-15679.8,24.3691,0.345
7376000,55,235.36,-15684.1,28.452,0.369
7377000,54,236.627,-15688.6,27.1612,0.36
7378000,51,230.335,-15681.5,24.2495,0.377
7379000,51,221.965,-15675.6,31.5877,0.362
7380000,51,224,-15671.3,29.9631,0.332
7381000,52,227.154,-15669.9,30.8243,0.361
7382000,28,110.829,-15723.2,19.0375,0.292333
7383000,23,105.636,-15790.5,9.87903,0.315147
7384000,23,106.521,-15784.6,10.3458,0.329
7385000,28,116.523,-15732.2,20.699,0.274
7386000,50,215.065,-15688.7,23.041,0.3496
7387000,51,213.926,-15676,24.7212,0.332
7388000,49,204.777,-15670.1,31.5976,0.342
7389000,51,219.262,-15670.4,26.1016,0.362
7390000,51,202.832,-15670.9,35.8304,0.34
7391000,48,210.557,-15678.7,18.2424,0.348
7392000,23,101.521,-15796.1,9.0622,0.3215
7393000,21,93.2706,-15789.5,10.2858,0.296
7394000,20,84.6834,-15793.6,10.9791,0.313192
7395000,21,88.0876,-15797.5,8.76108,0.283
7396000,26,100.831,-15745.7,14.3573,0.303545
7397000,26,103.614,-15741.9,15.5055,0.314
7398000,39,160.48,-15688.5,18.6401,0.329143
7399000,39,153.311,-15696.6,21.7127,0.35
7400000,40,165.51,-15693,24.0917,0.352
7401000,42,191.672,-15693.9,15.559,0.357
7402000,40,174.549,-15700.8,19.9039,0.33
7403000,44,189.002,-15694.4,26.0497,0.354
7404000,44,203.776,-15697.9,17.7678,0.372
7405000,43,184.27,-15701.2,24.4699,0.31
7406000,41,185.597,-15693.4,18.6424,0.368
7407000,42,192.586,-15697.1,16.1737,0.303
7408000,41,176.113,-15684.1,21.5631,0.323
7409000,40,168.456,-15686.3,20.1305,0.319
7410000,41,173.906,-15680.5,18.7518,0.342
7411000,43,173.505,-15680.4,21.6909,0.337
7412000,42,174.727,-15688.5,20.9327,0.331
7413000,41,173.027,-15682.8,17.0961,0.34
7414000,44,189.477,-15679.4,19.353,0.294
7415000,43,189.473,-15679.6,18.1173,0.321
7416000,43,193.682,-15688.1,20.5873,0.301
7417000,42,186.243,-15693.7,16.8059,0.325
7418000,40,165.693,-15692.1,21.4024,0.31
7419000,44,179.629,-15678.6,21.8093,0.372
7420000,43,191.95,-15673.6,21.7193,0.327
7421000,44,190.379,-15689.3,20.3731,0.347
7422000,45,183.318,-15680.4,29.5485,0.341
7423000,45,185.915,-15681.4,19.6462,0.341
7424000,44,186.76,-15664.4,28.0983,0.314
7425000,44,193.949,-15663.1,21.8882,0.351
7426000,42,174.347,-15662.8,26.5615,0.312
7427000,45,192.486,-15669.4,24.9958,0.332
7428000,44,186.717,-15674,22.0043,0.341
7429000,44,183.082,-15666.7,18.5386,0.338
7430000,45,185.775,-15676.5,19.7614,0.332
7431000,46,186.42,-15682.7,22.8293,0.321
7432000,45,183.709,-15676.5,22.9064,0.321
7433000,43,171.462,-15682.5,20.0191,0.338
7434000,44,178.373,-15677.1,16.5539,0.308
7435000,45,189.368,-15676.3,19.4328,0.341
7436000,43,162.513,-15680.1,19.757,0.342
7437000,42,163.447,-15667.1,21.9602,0.344
7438000,41,161.767,-15673.3,22.5606,0.341
7439000,42,178.266,-15678.1,17.091,0.35
7440000,42,175.771,-15682,21.1536,0.355
7441000,42,175.71,-15682.7,21.795,0.337
7442000,44,183.347,-15688.3,20.0849,0.34
7443000,47,181.863,-15678.7,21.6841,0.339
7444000,24,94.3322,-15769.4,9.68238,0.305725
7445000,49,204.366,-15679.5,29.689,0.3525
7446000,53,228.731,-15687.2,25.3314,0.348
7447000,50,208.487,-15680.2,25.8421,0.365
7448000,47,202.239,-15682.1,23.6186,0.37
7449000,46,203.724,-15688.9,17.4389,0.354
7450000,46,204.392,-15691,19.0186,0.356
7451000,46,200.747,-15691.9,20.7222,0.325
7452000,44,200.374,-15695.5,18.2542,0.324
7453000,42,176.162,-15682.2,21.0398,0.358
7454000,43,194.197,-15683.6,17.7705,0.37
7455000,42,185.218,-15683.5,17.8012,0.359
7456000,41,175.455,-15696.4,17.7239,0.353
7457000,42,159.187,-15694.6,24.6555,0.319
7458000,43,179.192,-15697.1,20.8184,0.306
7459000,44,187.863,-15679.7,25.0299,0.345
7460000,46,190.336,-15681.4,27.7336,0.342
7461000,46,195.075,-15672.9,20.7597,0.353
7462000,41,177.235,-15681.8,16.0917,0.35
7463000,43,179.316,-15677.9,23.959,0.315
7464000,44,180.358,-15666.3,24.551,0.337
7465000,46,193.503,-15674.6,22.3502,0.331
7466000,46,195.187,-15687.9,29.1761,0.365
7467000,45,192.323,-15686.8,22.5492,0.343
7468000,46,191.297,-15691.9,27.0876,0.341
7469000,46,200.464,-15692.8,21.4217,0.378
7470000,44,182.148,-15691.9,26.827,0.323
7471000,45,188.069,-15697.3,21.4364,0.355
7472000,46,187.94,-15686.6,27.9085,0.309
7473000,48,196.571,-15686.8,24.9404,0.354
7474000,50,204.781,-15680.9,22.3649,0.37
7475000,49,187.715,-15683.1,24.9664,0.361
7476000,48,201.866,-15680,20.2251,0.365
7477000,50,212.45,-15676.3,25.1855,0.382
7478000,50,221.639,-15671.3,27.8803,0.361
7479000,52,232.241,-15679.1,23.2306,0.357
7480000,52,220.827,-15672.6,23.3748,0.4
7481000,49,211.386,-15674.8,19.8871,0.351
7482000,49,207.484,-15667.7,24.7081,0.356
7483000,52,219.723,-15671.4,24.8734,0.359
7484000,52,218.429,-15684.7,22.2337,0.346
7485000,52,216.51,-15696.4,25.5559,0.38
7486000,49,194.707,-15687,27.0793,0.33
7487000,50,209.056,-15690.5,27.7174,0.347
7488000,49,212.601,-15686.9,21.5427,0.369
7489000,52,220.199,-15693.3,26.3853,0.351
7490000,49,200.555,-15701.5,26.2494,0.383
7491000,49,208.317,-15696.8,24.2591,0.379
7492000,47,205.775,-15685.7,19.206,0.331
7493000,45,199.051,-15684.1,18.9704,0.353
7494000,43,182.233,-15689.3,24.6361,0.339
7495000,30,134.573,-15747.1,15.5773,0.308949
7496000,30,131.435,-15743.2,16.1016,0.295
7497000,32,147.455,-15731.9,14.2447,0.335
7498000,31,136.383,-15745.2,17.7582,0.33
7499000,36,151.764,-15695,21.9687,0.338
7500000,37,153.603,-15699.4,22.6506,0.319
7501000,37,148.21,-15697.3,19.8036,0.312
7502000,36,149.159,-15705.4,19.7997,0.342
7503000,30,123.978,-15756.9,13.6984,0.3234
7504000,34,138.432,-15698.8,19.7489,0.315
7505000,35,143.519,-15698.2,19.7427,0.295
7506000,34,134.66,-15705.8,17.0141,0.305
7507000,36,146.422,-15702.7,20.8073,0.314
7508000,35,138.389,-15714.4,22.3402,0.29
7509000,33,127.926,-15700.1,20.2292,0.321
7510000,33,131.032,-15699.8,18.1716,0.333
7511000,26,106.026,-15750.3,17.1696,0.2915
7512000,25,106.74,-15747.5,11.7424,0.284
7513000,43,176.637,-15699,23.5248,0.315667
7514000,45,192.214,-15694.5,23.3043,0.362
7515000,46,199.887,-15691,23.3622,0.343
7516000,45,185.056,-15695.9,23.4634,0.378
7517000,42,178.998,-15683.6,22.4678,0.361
7518000,45,186.585,-15692,23.1825,0.34
7519000,47,200.687,-15691.1,22.1008,0.363
7520000,47,190.799,-15691.6,27.9794,0.35
7521000,51,220.316,-15701.1,20.9995,0.353
7522000,51,202.904,-15698.3,31.9943,0.366
7523000,51,205.16,-15691.7,28.1673,0.37
7524000,53,232.963,-15698.1,24.8465,0.363
7525000,58,256.748,-15692.9,34.6208,0.362
7526000,58,260.138,-15696.6,29.1169,0.383
7527000,52,219.822,-15702.4,32.6627,0.387
7528000,46,192.545,-15703.7,31.2681,0.41
7529000,48,209.451,-15702.5,20.5946,0.382
7530000,45,194.612,-15704.2,21.7916,0.382
7531000,29,130.962,-15755.6,10.7164,0.311526
7532000,28,118.733,-15756.8,17.6652,0.316
7533000,25,105.765,-15760.7,13.1088,0.317
7534000,25,110.342,-15763.5,11.8727,0.315
7535000,25,105.745,-15763.2,11.5409,0.313
7536000,23,91.3569,-15787.7,10.8324,0.297305
7537000,27,108.641,-15760,12.8453,0.3035
7538000,27,116.749,-15752.9,11.1474,0.271
7539000,29,118.073,-15749.3,15.1544,0.32
7540000,41,171.698,-15707.1,19.2123,0.3442
7541000,44,191.078,-15708.7,22.5123,0.373
7542000,43,185.27,-15688.5,21.7612,0.354
7543000,31,136.018,-15743.4,16.2316,0.3245
7544000,30,131.824,-15754.1,14.7919,0.329
7545000,46,198.006,-15689.5,23.407,0.371667
7546000,26,109.522,-15790.1,12.0379,0.31201
7547000,26,116.726,-15782.6,9.30983,0.304
7548000,34,143.5,-15742.5,17.4404,0.3345
7549000,36,152.293,-15744.7,17.5503,0.329
7550000,34,148.548,-15747.4,15.1421,0.321
7551000,36,162.625,-15748.3,11.2793,0.325
7552000,35,159.957,-15744.9,11.3921,0.334
7553000,34,154.555,-15750.4,15.5655,0.315
7554000,37,163.612,-15757.1,18.3038,0.354
7555000,47,207.176,-15697.5,24.0975,0.3697
7556000,47,205.734,-15702.2,23.4088,0.346
7557000,48,213.435,-15688,19.7758,0.364
7558000,48,203.753,-15690.6,28.5566,0.396
7559000,51,217.032,-15691.5,31.5514,0.355
7560000,54,237.695,-15685.8,23.1826,0.353
7561000,53,235.848,-15683,23.8604,0.35
7562000,52,224.558,-15687,27.7433,0.395
7563000,50,214.917,-15683.4,24.9524,0.372
7564000,49,203.772,-15688,26.3968,0.37
7565000,48,195.284,-15672.6,22.0057,0.348
7566000,48,200.724,-15681.1,22.9456,0.351
7567000,47,201.064,-15691.7,23.584,0.339
7568000,44,180.066,-15690.4,23.2705,0.336
7569000,43,182.625,-15688.4,25.5399,0.348
7570000,42,191.17,-15682.8,15.5518,0.331
7571000,41,184.323,-15679.4,21.9017,0.332
7572000,47,213.34,-15689.6,18.9764,0.355
7573000,47,202.156,-15694.4,27.3492,0.334
7574000,47,195.02,-15696.5,24.7526,0.351
7575000,46,188.467,-15688.9,21.608,0.351
7576000,44,187.088,-15698.7,20.5035,0.341
7577000,43,189.009,-15699.6,16.5144,0.322
7578000,42,172.891,-15685.9,29.0591,0.33
7579000,44,191.609,-15687,20.0048,0.348
7580000,46,201.863,-15686.6,21.1448,0.33
7581000,45,204.596,-15675.7,20.9341,0.356
7582000,45,203.52,-15682.6,19.5962,0.358
7583000,47,206.226,-15675.2,31.5693,0.339
7584000,48,221.754,-15678.5,24.0982,0.331
7585000,49,226.727,-15673.4,23.6465,0.341
7586000,49,210.858,-15679.7,26.0874,0.352
7587000,49,210.866,-15677,33.9453,0.343
7588000,46,196.679,-15663.5,26.2602,0.362
7589000,45,195.452,-15660.3,20.0699,0.325
7590000,46,197.579,-15662.8,26.81,0.33
7591000,45,197.751,-15650.3,24.8095,0.36
7592000,46,209.061,-15661.1,19.5799,0.316
7593000,45,193.98,-15675,30.4169,0.345
7594000,45,202.9,-15670.3,19.2848,0.33
7595000,46,203.309,-15670.4,19.2239,0.354
7596000,45,197.854,-15661.5,20.0908,0.333
7597000,47,194.835,-15670.2,23.9797,0.371
7598000,43,184.401,-15668.2,17.9895,0.386
7599000,43,171.14,-15669.1,21.0472,0.335
7600000,45,188.91,-15671.7,22.5606,0.341
7601000,44,183.198,-15674,21.3689,0.347
7602000,45,187.619,-15676.5,26.0666,0.357
7603000,48,207.582,-15676.8,20.6915,0.331
7604000,50,215.796,-15659.3,25.083,0.366
7605000,51,220.831,-15658.8,22.6192,0.349
7606000,49,207.824,-15661,25.4032,0.367
7607000,49,206.742,-15658.7,25.4088,0.346
7608000,49,210.457,-15670.2,22.9037,0.344
7609000,47,209.969,-15665.3,19.2826,0.368
7610000,47,200.536,-15662.2,27.4653,0.339
7611000,50,211.826,-15674.5,29.2843,0.341
7612000,52,228.676,-15678,24.4616,0.383
7613000,53,236.626,-15684.2,26.0301,0.339
7614000,48,210.394,-15680.9,23.9687,0.369
7615000,50,213.823,-15667.8,22.3543,0.318
7616000,52,214.447,-15663.1,26.9922,0.384
7617000,51,212.792,-15669.8,23.9829,0.353
7618000,51,209.009,-15670.7,28.0357,0.351
7619000,51,214.153,-15670.3,24.3037,0.351
7620000,52,215.232,-15665.4,29.305,0.35
7621000,52,221.077,-15687.4,28.0689,0.346
7622000,54,231.147,-15669.4,27.4984,0.375
7623000,50,219.364,-15673.6,23.4648,0.351
7624000,51,215.36,-15674.2,30.399,0.349
7625000,48,206.364,-15689.3,20.3027,0.345
7626000,49,211.393,-15692.8,19.7761,0.332
7627000,47,203.85,-15693.2,21.7503,0.364
7628000,46,201.202,-15681.9,24.0885,0.371
7629000,50,192.722,-15686,25.0692,0.332
7630000,52,200.824,-15680.3,33.4488,0.343
7631000,55,236.087,-15667.4,27.1206,0.336
7632000,54,237.147,-15664.4,26.1816,0.335
7633000,54,225.593,-15675.2,28.0803,0.341
7634000,54,223.595,-15668.1,26.2801,0.333
7635000,58,239.314,-15679.6,25.5745,0.36
7636000,54,219.869,-15681.6,26.8583,0.35
7637000,54,216.002,-15674.9,27.7016,0.363
7638000,29,110.194,-15761.6,13.436,0.312235
7639000,27,103.653,-15760.5,15.0353,0.298
7640000,27,110.034,-15759,11.0514,0.302
7641000,30,130.456,-15757.6,12.846,0.316966
7642000,28,121.829,-15765.1,13.7804,0.3085
7643000,28,121.567,-15767.4,15.2188,0.303
7644000,29,127.783,-15770.1,14.5064,0.312
7645000,54,231.004,-15673.9,25.1264,0.363125
7646000,49,203.97,-15683.4,32.3008,0.362
7647000,50,215.695,-15669.7,22.9379,0.356
7648000,51,230.566,-15681.6,26.0253,0.342
7649000,28,105.12,-15770.9,15.2831,0.309627
7650000,50,208.916,-15667.2,25.2809,0.3575
7651000,51,220.499,-15668.4,28.0642,0.341
7652000,53,216.251,-15670.1,32.9953,0.379
7653000,53,223.434,-15672.3,23.9072,0.359
7654000,49,200.86,-15682,23.8769,0.37
7655000,45,190.374,-15682.8,14.9961,0.359
7656000,46,194.186,-15685.3,17.7809,0.35
7657000,46,184.433,-15682,21.7541,0.324
7658000,50,198.692,-15686.2,28.4898,0.368
7659000,50,193.919,-15690.3,24.5015,0.369
7660000,48,182.011,-15681.1,25.5647,0.359
7661000,46,178.518,-15690.1,22.6408,0.339
7662000,51,198.183,-15692.2,28.2814,0.355
7663000,28,126.1,-15767.4,11.4631,0.303421
7664000,27,115.122,-15771,17.1591,0.321
7665000,52,198.494,-15668.3,30.0099,0.337
7666000,48,190.266,-15688,25.3188,0.375
7667000,48,189.92,-15679,31.7217,0.339
7668000,51,203.559,-15679.3,32.5654,0.366
7669000,49,188.643,-15690.8,24.6635,0.361
7670000,50,203.257,-15676.4,21.7,0.349
7671000,47,187.513,-15685.9,28.3117,0.375
7672000,45,180.543,-15676.5,18.8644,0.385
7673000,45,171.551,-15675.1,26.0327,0.346
7674000,45,168.58,-15677.3,26.5781,0.319
7675000,45,183.642,-15675.8,23.2421,0.328
7676000,46,192.618,-15669.8,23.9234,0.342
7677000,43,174.515,-15672.8,22.3668,0.365
7678000,44,177.235,-15670.5,17.7784,0.355
7679000,46,186.757,-15669.9,23.6327,0.36
7680000,46,184.122,-15672,23.4917,0.349
7681000,44,171.004,-15675.7,20.8685,0.313
7682000,44,172.067,-15667.4,16.1251,0.339
7683000,45,167.936,-15673.1,24.6808,0.309
7684000,46,175.433,-15673.3,22.9919,0.339
7685000,45,172.38,-15674,26.7565,0.331
7686000,45,178.771,-15672.8,18.7602,0.329
7687000,24,101.284,-15758.8,9.75106,0.319152
7688000,24,101.881,-15745.8,8.70576,0.274
7689000,26,104.593,-15742.6,11.7457,0.301
7690000,25,105.134,-15734.2,8.2779,0.277
7691000,25,103.037,-15733.9,15.2885,0.273
7692000,26,114.07,-15743,9.8905,0.267
7693000,25,107.695,-15734.6,12.4054,0.308
7694000,28,116.925,-15733,16.4963,0.321
7695000,29,119.329,-15738.2,12.8585,0.294
7696000,43,171.187,-15684.4,21.7976,0.3586
7697000,42,169.045,-15687.3,25.1758,0.324
7698000,45,190.267,-15668.6,24.3931,0.361
7699000,44,190.96,-15662.7,18.6925,0.354
7700000,47,197.928,-15671.2,23.8962,0.356
7701000,48,197.202,-15658.4,29.426,0.334
7702000,48,202.747,-15657.9,24.1382,0.317
7703000,49,204.711,-15673.9,20.9386,0.357
7704000,49,199.66,-15673.8,28.6178,0.353
7705000,48,191.912,-15674.2,24.8464,0.343
7706000,51,214.91,-15680.1,22.411,0.361
7707000,51,213.05,-15681.2,29.0324,0.373
7708000,49,200.236,-15680.8,26.1762,0.356
7709000,49,196.471,-15691.5,27.4922,0.361
7710000,52,212.271,-15683.5,27.1718,0.368
7711000,51,212.077,-15671,26.2221,0.355
7712000,32,141.891,-15747.2,15.1398,0.306706
7713000,34,157.428,-15741,11.4847,0.36
7714000,51,208.298,-15673.8,25.4307,0.348667
7715000,49,198.718,-15675.3,23.1243,0.341
7716000,52,206.537,-15660.1,26.2708,0.361
7717000,49,190.728,-15673.4,26.5265,0.36
7718000,43,174.443,-15681.9,18.0281,0.321
7719000,42,170.843,-15689.7,19.8293,0.349
7720000,43,180.73,-15677.9,17.21,0.335
7721000,44,179.289,-15692.1,27.2278,0.333
7722000,44,176.348,-15684.5,25.798,0.339
7723000,46,184.731,-15688.3,27.8598,0.336
7724000,47,185.126,-15685.1,35.0492,0.335
7725000,48,202.347,-15690.4,26.598,0.338
7726000,50,215.507,-15687.1,25.3445,0.355
7727000,47,200.814,-15677.1,24.6554,0.336
7728000,48,214.957,-15677.6,20.5798,0.349
7729000,44,182.769,-15683,21.9693,0.364
7730000,32,131.706,-15742.1,13.9192,0.304824
7731000,34,143.381,-15741.3,17.0969,0.368
7732000,44,180.477,-15683.5,23.7457,0.337333
7733000,44,183.419,-15689.2,16.071,0.35
7734000,44,179.785,-15693.2,24.2049,0.334
7735000,49,212.784,-15686.7,23.4092,0.357
7736000,45,194.496,-15692.3,23.4183,0.326
7737000,31,130.241,-15748.2,18.1843,0.336833
7738000,35,147.47,-15741.1,19.1035,0.338
7739000,40,171.855,-15683.9,20.574,0.355667
7740000,37,162.591,-15670.6,14.1298,0.338
7741000,40,171.967,-15676.2,21.5845,0.324
7742000,43,182.682,-15681.8,26.5591,0.349
7743000,46,200.802,-15666.2,24.8908,0.325
7744000,47,189.216,-15669,30.7408,0.346
7745000,48,203.061,-15663.8,19.7309,0.345
7746000,49,201.495,-15675.5,27.2513,0.394
7747000,31,136.173,-15752.3,17.4447,0.321747
7748000,34,156.269,-15749.8,11.6538,0.351
7749000,35,147.121,-15749.9,17.4238,0.342
7750000,32,140.58,-15749.4,17.9272,0.34
7751000,30,128.045,-15748.6,15.3385,0.316
7752000,31,138.323,-15750.9,13.8099,0.321357
7753000,29,126.482,-15740.3,15.8389,0.327
7754000,31,132.933,-15739,14.8771,0.317
7755000,32,133.111,-15736.1,17.4531,0.313
7756000,31,124.05,-15744,15.2263,0.3234
7757000,30,117.191,-15749.3,17.5503,0.324
7758000,52,220.662,-15680.3,32.4532,0.352583
7759000,49,214.639,-15687.6,22.5441,0.338
7760000,48,195.933,-15690.2,29.955,0.358
7761000,48,203.716,-15692.8,24.704,0.334
